"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndX","type_value_Length","type_value_PassEndY","type_value_Zone","type_value_StandingSave","type_value_Longball","type_value_OtherBodyPart","type_value_HeadPass","type_value_Chipped","type_value_KeeperThrow","type_value_LeftFoot","type_value_Cross","type_value_ThrowIn","type_value_Head","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Foul","type_value_Defensive","type_value_FreekickTaken","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_SetPiece","type_value_GoalMouthY","type_value_MissRight","type_value_Assisted","type_value_RelatedEventId","type_value_BoxCentre","type_value_GoalMouthZ","type_value_FirstTouch","type_value_GoalKick","type_value_MissHigh","type_value_RightFoot","type_value_LayOff","type_value_FastBreak","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_Throughball","type_value_BoxLeft","type_value_LowCentre","type_value_RegularPlay","type_value_BlockedX","type_value_BlockedY","type_value_Hands","type_value_ParriedDanger","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_CornerTaken","type_value_Yellow","type_value_BlockedCross","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_FromCorner","type_value_BigChance","type_value_Collected","type_value_DivingSave","type_value_OverRun","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_LowLeft","type_value_BoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Blocked","type_value_OutfielderBlock","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_DirectFreekick","type_value_HighCentre","type_value_HighClaim","type_value_KeeperSaveObox","type_value_HighRight","type_value_Volley","type_value_ParriedSafe","type_value_SixYardBlock","type_value_SmallBoxRight","value_Angle","value_PassEndX","value_Length","value_PassEndY","value_Zone","value_StandingSave","value_Longball","value_OtherBodyPart","value_HeadPass","value_Chipped","value_KeeperThrow","value_LeftFoot","value_Cross","value_ThrowIn","value_Head","value_OppositeRelatedEvent","value_Offensive","value_Foul","value_Defensive","value_FreekickTaken","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_SetPiece","value_GoalMouthY","value_MissRight","value_Assisted","value_RelatedEventId","value_BoxCentre","value_GoalMouthZ","value_FirstTouch","value_GoalKick","value_MissHigh","value_RightFoot","value_LayOff","value_FastBreak","value_IndividualPlay","value_OutOfBoxCentre","value_Throughball","value_BoxLeft","value_LowCentre","value_RegularPlay","value_BlockedX","value_BlockedY","value_Hands","value_ParriedDanger","value_KeeperSaveInTheBox","value_MissLeft","value_CornerTaken","value_Yellow","value_BlockedCross","value_BigChanceCreated","value_SmallBoxCentre","value_FromCorner","value_BigChance","value_Collected","value_DivingSave","value_OverRun","value_IntentionalGoalAssist","value_LowRight","value_LowLeft","value_BoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Blocked","value_OutfielderBlock","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_DirectFreekick","value_HighCentre","value_HighClaim","value_KeeperSaveObox","value_HighRight","value_Volley","value_ParriedSafe","value_SixYardBlock","value_SmallBoxRight","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,10,0,23,161,39.9,38.556,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,320242,40.11,28.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383333333333333,2817441363,0,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.73","38.2","9.9","42.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01262646,0.01262646,0,"Wolves","Crystal Palace",27,"Jean-Ricner Bellegarde","MC",TRUE,0.152821096753385,0,-88.7798889565839,"J. Bellegarde",11,1,"Wolves",11
12,10.5,0,25,161,40.11,28.696,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,397585,39.69,33.32,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01262646,0.01262646,0,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,0,-0.207130766282106,95.1899600067602,"Andre",12,1,"Wolves",12
13,11,0,27,161,39.69,33.32,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,397585,34.02,52.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,2817441393,0,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.85","32.4","20.3","77.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01262646,0.0105949,-0.00203156,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,-8.10579146141751,0,106.253869207623,"Andre",13,1,"Wolves",13
14,11.5,0,30,161,34.02,52.768,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,431283,46.2,47.056,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.0105949,0.01429128,0.00369638,"Wolves","Crystal Palace",24,"Toti Gomes","DC",TRUE,0,13.187287309146,-25.1249578152818,"T. Gomes",14,1,"Wolves",14
15,12,0,33,161,46.2,47.056,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,431283,35.595,36.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2817441439,0,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.94","33.9","15.1","53.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01429128,0.01262646,-0.00166482,"Wolves","Crystal Palace",24,"Toti Gomes","DC",TRUE,-9.20922289258404,0,-134.446240973692,"T. Gomes",15,1,"Wolves",15
16,12.5,0,35.5,161,35.595,36.244,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,402810,39.375,28.424,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0.591666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01262646,0.01262646,0,"Wolves","Crystal Palace",12,"Emmanuel Agbadou","DC",TRUE,0,3.57980328650062,-64.2019937612103,"E. Agbadou",16,1,"Wolves",16
17,13,0,38,161,39.375,28.424,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,402810,36.645,9.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633333333333333,2817441449,0,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.57","34.9","19.0","14.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01262646,0.01214719,-0.00047927,"Wolves","Crystal Palace",12,"Emmanuel Agbadou","DC",TRUE,-6.69910658908024,0,-98.2762189642537,"E. Agbadou",17,1,"Wolves",17
18,14,0,40,161,36.54,10.064,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,450392,16.8,21.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,2817441461,0,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.63","16.0","22.6","31.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01214719,0.00977745,-0.00236974,"Wolves","Crystal Palace",34,"Nasser Djiga","DC",TRUE,-16.6076270433291,0,150.685811512784,"N. Djiga",18,1,"Wolves",18
19,15,0,44,161,16.8,21.148,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 216, 218)",TRUE,134543,64.365,11.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733333333333333,2817441477,0,213,140,212,141,56,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.08","61.3","48.5","16.9","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Wolves","Crystal Palace",25,"Dan Bentley","GK",TRUE,42.6791727923843,0,-11.4754658619189,"D. Bentley",19,1,"Wolves",19
20,8,0,47,162,32.55,59.024,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 38, 216, 218)",TRUE,395401,56.175,56.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783333333333333,2817441489,0,213,140,212,141,56,178,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.19","53.5","23.7","83.5","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Crystal Palace","Wolves",26,"Chris Richards","DC",TRUE,22.7721503930613,0,-5.42591117484275,"C. Richards",20,2,"Crystal Palace",20
21,1009,0,49,161,47.46,12.58,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 216, 218)",TRUE,397585,60.69,15.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816666666666667,2817529253,0,213,140,212,141,56,178,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","57.8","13.6","23.4","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,13.537912075418,0,14.1360617981471,"Andre",21,2,"Crystal Palace",21
22,9,0,50,162,44.94,46.784,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,108638,47.67,50.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,2817441503,0,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.95","45.4","4.7","74.4","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01429128,0.0138454,-0.000445879999999999,"Crystal Palace","Wolves",19,"Will Hughes","MC",TRUE,1.72280145758261,0,54.362815917806,"W. Hughes",22,2,"Crystal Palace",22
23,10,0,51,162,47.67,50.592,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 124, 36, 38, 216, 218)",TRUE,133464,58.905,43.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,2817441507,0,213,140,212,141,56,178,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.72","56.1","13.3","63.9","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01429128,0.01685596,0.00256468,"Crystal Palace","Wolves",8,"Jefferson Lerma","MC",TRUE,12.6285783316402,0,-32.4365306014816,"J. Lerma",23,2,"Crystal Palace",23
24,11,0,52,162,58.905,43.452,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 216, 218)",TRUE,322670,67.62,48.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,2817441513,0,213,140,212,141,56,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.48","64.4","9.8","70.6","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Crystal Palace","Wolves",7,"Ismaila Sarr","AMC",TRUE,7.13558783097558,0,27.5995255138449,"I. Sarr",24,2,"Crystal Palace",24
25,17,0,54,161,44.73,21.148,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,450392,89.25,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2817441543,0,213,140,212,141,56,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.35","85.0","47.4","55.0","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Wolves","Crystal Palace",34,"Nasser Djiga","DC",TRUE,45.5122446673933,0,20.0545805755923,"N. Djiga",25,2,"Crystal Palace",25
26,12,1,0,162,15.12,30.668,"FirstHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,304008,15.12,30.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2817441551,1,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Crystal Palace","Wolves",1,"Dean Henderson","GK",TRUE,0,0,0,"D. Henderson",26,2,"Crystal Palace",26
