"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_Length","type_value_Longball","type_value_Angle","type_value_PassEndX","type_value_PassEndY","type_value_OtherBodyPart","type_value_LayOff","type_value_Chipped","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_HeadPass","type_value_ThrowIn","type_value_Head","type_value_Cross","type_value_RightFoot","type_value_HighClaim","type_value_KeeperThrow","type_value_ShotAssist","type_value_IntentionalAssist","type_value_Throughball","type_value_BigChanceCreated","type_value_KeyPass","type_value_RegularPlay","type_value_BigChance","type_value_Assisted","type_value_MissHigh","type_value_FirstTouch","type_value_RelatedEventId","type_value_BoxCentre","type_value_GoalMouthZ","type_value_Volley","type_value_GoalMouthY","type_value_LeftFoot","type_value_GoalKick","type_value_Foul","type_value_AerialFoul","type_value_FreekickTaken","type_value_BlockedCross","type_value_MissLeft","type_value_CornerTaken","type_value_PlayerCaughtOffside","type_value_GoalDisallowed","type_value_IndirectFreekickTaken","type_value_MissRight","type_value_BlockedY","type_value_BlockedX","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_LeadingToAttempt","type_value_Blocked","type_value_LowCentre","type_value_OutfielderBlock","type_value_FromCorner","type_value_Yellow","type_value_HighRight","type_value_DivingSave","type_value_Hands","type_value_ParriedDanger","type_value_KeeperSaveObox","type_value_DirectFreekick","type_value_HighLeft","type_value_BoxRight","type_value_FastBreak","type_value_LastMan","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_OverRun","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","value_StandingSave","value_Zone","value_Length","value_Longball","value_Angle","value_PassEndX","value_PassEndY","value_OtherBodyPart","value_LayOff","value_Chipped","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_HeadPass","value_ThrowIn","value_Head","value_Cross","value_RightFoot","value_HighClaim","value_KeeperThrow","value_ShotAssist","value_IntentionalAssist","value_Throughball","value_BigChanceCreated","value_KeyPass","value_RegularPlay","value_BigChance","value_Assisted","value_MissHigh","value_FirstTouch","value_RelatedEventId","value_BoxCentre","value_GoalMouthZ","value_Volley","value_GoalMouthY","value_LeftFoot","value_GoalKick","value_Foul","value_AerialFoul","value_FreekickTaken","value_BlockedCross","value_MissLeft","value_CornerTaken","value_PlayerCaughtOffside","value_GoalDisallowed","value_IndirectFreekickTaken","value_MissRight","value_BlockedY","value_BlockedX","value_IndividualPlay","value_OutOfBoxCentre","value_LeadingToAttempt","value_Blocked","value_LowCentre","value_OutfielderBlock","value_FromCorner","value_Yellow","value_HighRight","value_DivingSave","value_Hands","value_ParriedDanger","value_KeeperSaveObox","value_DirectFreekick","value_HighLeft","value_BoxRight","value_FastBreak","value_LastMan","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_IntentionalGoalAssist","value_LowRight","value_OverRun","value_ParriedSafe","value_KeeperSaveInTheBox","value_TeamPlayerFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,5,0,21,15,26.25,6.256,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,369430,26.25,6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,2815395621,0,178,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",8,"Enzo Fernandez","DMC",TRUE,0,0,0,"E. Fernandez",11,1,"Man Utd",11
12,13,0,29,32,81.9,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 38, 216)",TRUE,495260,60.48,64.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483333333333333,2815395763,0,NA,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","21.9",NA,"3.34","57.6","95.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.02756312,0.0174506,-0.01011252,"Man Utd","Chelsea",13,"Patrick Dorgu","DML",TRUE,-13.033076588289,0,-171.513711775554,"P. Dorgu",12,1,"Man Utd",12
13,14,0,32,32,59.115,63.58,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,118244,47.67,49.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,2815395787,0,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","18.4",NA,"4.04","45.4","72.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01473596,0.01429128,-0.000444679999999999,"Man Utd","Chelsea",23,"Luke Shaw","DC",TRUE,-4.72586325751534,0,-128.57838901704,"L. Shaw",13,1,"Man Utd",13
14,15,0,35,32,47.04,48.824,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,99487,50.085,39.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,2815395825,0,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","9.6",NA,"5.03","47.7","58.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01429128,0.01484598,0.0005547,"Man Utd","Chelsea",5,"Harry Maguire","DC",TRUE,4.61441642220358,0,-71.5216752948804,"H. Maguire",14,1,"Man Utd",14
15,16,0,36,32,49.665,39.1,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,88526,33.81,23.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,2815395869,0,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","22.2",NA,"3.92","32.2","34.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01484598,0.01110462,-0.00374136,"Man Utd","Chelsea",18,"Casemiro","MC",TRUE,-16.3865639253868,0,-135.515934302998,"Casemiro",15,1,"Man Utd",15
16,17,0,40,32,35.91,23.664,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,100008,42.525,27.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,2815395897,0,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","7.6",NA,"0.52","40.5","40.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01269174,0.01262646,-6.52799999999992e-05,"Man Utd","Chelsea",2,"Victor Lindelof","DC",TRUE,7.0437360121496,0,29.9273720717585,"V. Lindelof",16,1,"Man Utd",16
17,18,0,41,32,40.32,26.384,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 124, 36, 38, 216, 218)",TRUE,88526,46.62,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683333333333333,2815395949,0,178,56,212,NA,213,140,141,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","22.8",NA,"4.99","44.4","6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01262646,0.01248344,-0.000143020000000001,"Man Utd","Chelsea",18,"Casemiro","MC",TRUE,-0.319322833297818,0,-73.995361604041,"Casemiro",17,1,"Man Utd",17
18,18.5,0,42.5,32,46.62,4.42,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,349932,43.995,8.772,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,0.708333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01248344,0.0138454,0.00136196,"Man Utd","Chelsea",3,"Noussair Mazraoui","DMR",TRUE,0,-0.569452241012144,121.09715965819,"N. Mazraoui",18,1,"Man Utd",18
19,19,0,44,32,43.995,8.772,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,349932,35.175,21.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733333333333333,2815395963,0,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","15.1",NA,"2.19","33.5","31.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.0138454,0.01269174,-0.00115366,"Man Utd","Chelsea",3,"Noussair Mazraoui","DMR",TRUE,-4.99464056604498,0,125.625651834609,"N. Mazraoui",19,1,"Man Utd",19
20,20,0,45,32,36.225,21.08,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 38, 216, 218)",TRUE,88526,49.455,14.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2815395987,0,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","14.8",NA,"5.82","47.1","21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",18,"Casemiro","MC",TRUE,11.0816964162387,0,-26.7345648230551,"Casemiro",20,1,"Man Utd",20
21,7,0,46,15,58.38,55.624,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,363496,58.38,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667,2815395989,0,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",3,"Marc Cucurella","DL",TRUE,0,0,0,"M. Cucurella",21,2,"Chelsea",21
22,9,0,47,15,59.43,53.38,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,395692,58.38,60.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783333333333333,2815396023,0,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","7.1",NA,"1.72","55.6","88.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01611813,0.01473596,-0.00138217,"Chelsea","Man Utd",20,"Cole Palmer","AMC",TRUE,-4.08182406625796,0,98.445172697793,"C. Palmer",22,2,"Chelsea",22
23,9.5,0,49,15,58.38,60.452,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,363496,45.675,65.62,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,0.816666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01473596,0.01248344,-0.00225252,"Chelsea","Man Utd",3,"Marc Cucurella","DL",TRUE,0,-13.62397953095,157.865032792309,"M. Cucurella",23,2,"Chelsea",23
24,10,0,51,15,45.675,65.62,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 35, 38, 215, 218)",TRUE,363496,10.08,55.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,2815396083,0,178,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","37.0",NA,"3.42","9.6","81.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01248344,0.00878589,-0.00369755,"Chelsea","Man Utd",3,"Marc Cucurella","DL",TRUE,-30.081258128318,0,-164.009968811619,"M. Cucurella",24,2,"Chelsea",24
25,10.5,0,53.5,15,10.08,55.42,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,421351,10.5,59.5,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0.891666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.00878589,0.00779616,-0.000989729999999999,"Chelsea","Man Utd",6,"Levi Colwill","DC",TRUE,0,-0.573179926619289,84.1226073933569,"L. Colwill",25,2,"Chelsea",25
26,11,0,56,15,10.5,59.5,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 37, 216, 218)",TRUE,421351,45.255,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,2815396151,0,178,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","36.0",NA,"0.26","43.1","100.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",6,"Levi Colwill","DC",TRUE,29.1380107061903,0,13.7430090872051,"L. Colwill",26,2,"Chelsea",26
