"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Angle","type_value_PassEndX","type_value_StandingSave","type_value_Length","type_value_Zone","type_value_Longball","type_value_OtherBodyPart","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_MissLeft","type_value_Cross","type_value_RightFoot","type_value_CornerTaken","type_value_Chipped","type_value_Head","type_value_HeadPass","type_value_LeftFoot","type_value_GoalMouthY","type_value_Volley","type_value_FirstTouch","type_value_RegularPlay","type_value_BoxCentre","type_value_GoalMouthZ","type_value_GoalKick","type_value_MissHigh","type_value_Foul","type_value_FreekickTaken","type_value_LayOff","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RelatedEventId","type_value_SmallBoxLeft","type_value_HighClaim","type_value_KeeperThrow","type_value_ThrowIn","type_value_BlockedY","type_value_LowRight","type_value_OutOfBoxCentre","type_value_BlockedX","type_value_ThrowinSetPiece","type_value_Hands","type_value_DivingSave","type_value_ParriedDanger","type_value_KeeperSaveObox","type_value_BigChance","type_value_SmallBoxCentre","type_value_IndividualPlay","type_value_BlockedCross","type_value_SetPiece","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighCentre","type_value_Yellow","type_value_DirectFreekick","type_value_Blocked","type_value_LowCentre","type_value_BoxRight","type_value_OutfielderBlock","type_value_BoxLeft","type_value_KeeperSaveInTheBox","type_value_HighRight","type_value_HighLeft","type_value_FromCorner","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_PlayerPosition","type_value_JerseyNumber","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Collected","type_value_MissRight","type_value_LowLeft","type_value_LeadingToAttempt","type_value_FormationSlot","type_value_OverRun","type_value_KeeperSaveInSixYard","type_value_FastBreak","value_PassEndY","value_Angle","value_PassEndX","value_StandingSave","value_Length","value_Zone","value_Longball","value_OtherBodyPart","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_MissLeft","value_Cross","value_RightFoot","value_CornerTaken","value_Chipped","value_Head","value_HeadPass","value_LeftFoot","value_GoalMouthY","value_Volley","value_FirstTouch","value_RegularPlay","value_BoxCentre","value_GoalMouthZ","value_GoalKick","value_MissHigh","value_Foul","value_FreekickTaken","value_LayOff","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_Assisted","value_RelatedEventId","value_SmallBoxLeft","value_HighClaim","value_KeeperThrow","value_ThrowIn","value_BlockedY","value_LowRight","value_OutOfBoxCentre","value_BlockedX","value_ThrowinSetPiece","value_Hands","value_DivingSave","value_ParriedDanger","value_KeeperSaveObox","value_BigChance","value_SmallBoxCentre","value_IndividualPlay","value_BlockedCross","value_SetPiece","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighCentre","value_Yellow","value_DirectFreekick","value_Blocked","value_LowCentre","value_BoxRight","value_OutfielderBlock","value_BoxLeft","value_KeeperSaveInTheBox","value_HighRight","value_HighLeft","value_FromCorner","value_InvolvedPlayers","value_CaptainPlayerId","value_PlayerPosition","value_JerseyNumber","value_TeamFormation","value_TeamPlayerFormation","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Collected","value_MissRight","value_LowLeft","value_LeadingToAttempt","value_FormationSlot","value_OverRun","value_KeeperSaveInSixYard","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,5,0,23,14,7.77,15.98,"FirstHalf","CornerAwarded","Unsuccessful",NA,NA,NA,"122",FALSE,301441,7.77,15.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383333333333333,2813513725,0,NA,NA,NA,NA,NA,56,NA,NA,233,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",2,"James Justin","DR",TRUE,0,0,0,"J. Justin",11,1,"Nottingham Forest",11
12,10,0,23,174,97.23,52.02,"FirstHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,386969,97.23,52.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383333333333333,2813513695,0,NA,NA,NA,NA,NA,56,NA,NA,233,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",7,"Neco Williams","DL",TRUE,0,0,0,"N. Williams",12,1,"Nottingham Forest",12
13,11,1,35,174,104.475,67.66,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218)",TRUE,413211,100.17,32.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58333333333333,2813515357,1,141,213,140,178,212,56,1,NA,233,NA,NA,NA,2,20,6,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.6","4.59","95.4",NA,"35.6","Center",NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",21,"Anthony Elanga","AMR",TRUE,28.5658272380607,0,-96.9547132157698,"A. Elanga",13,1,"Nottingham Forest",13
14,7,1,36,14,4.2,34.204,"FirstHalf","Punch","Unsuccessful",NA,NA,NA,"c(91, 95, 206, 215)",TRUE,407587,11.13,63.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2813515415,1,141,213,140,NA,212,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93.0","1.34","10.6",NA,"29.9",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",41,"Jakub Stolarczyk","GK",TRUE,0,0,76.5763828574511,"J. Stolarczyk",14,1,"Nottingham Forest",14
15,12,1,43,174,93.345,5.44,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 36, 37, 217, 218)",TRUE,386969,94.71,33.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71666666666667,2813515485,1,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,2,20,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.7","1.52","90.2",NA,"28.4","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",7,"Neco Williams","DL",TRUE,20.5545763139636,0,87.2440255039421,"N. Williams",15,1,"Nottingham Forest",15
16,8,1,44,14,6.93,40.936,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,299693,20.055,26.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73333333333333,2813515511,1,141,213,140,NA,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.1","5.45","19.1",NA,"19.4","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",3,"Wout Faes","DC",TRUE,0,0,-47.5489209510202,"W. Faes",16,1,"Nottingham Forest",16
17,13,1,46,174,93.45,42.568,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 35, 38, 217, 218)",TRUE,334653,88.2,39.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76666666666667,2813515535,1,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58.7","3.61","84.0",NA,"5.9","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",16,"Nicolas Dominguez","AML",TRUE,-3.43020719730619,0,-153.199702874936,"N. Dominguez",17,1,"Nottingham Forest",17
18,9,1,47,14,18.165,29.92,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 216)",TRUE,429531,51.24,12.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78333333333333,2813515965,1,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.1","5.79","48.8",NA,"37.5","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",35,"Kasey McAteer","AMR",TRUE,0,0,-28.0347107496541,"K. McAteer",18,1,"Nottingham Forest",18
19,14,1,55,174,42.105,52.7,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,402596,47.04,42.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91666666666667,2813515733,1,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.0","5.18","44.8",NA,"11.0","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01214719,0.01429128,0.00214409,"Nottingham Forest","Leicester",8,"Elliot Anderson","DMC",TRUE,6.98582975722574,0,-63.4117098140511,"E. Anderson",19,1,"Nottingham Forest",19
20,15,1,57,174,48.195,42.568,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,328075,63.105,40.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,2813515775,1,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.1","6.12","60.1",NA,"15.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01429128,0.0199707,0.00567942,"Nottingham Forest","Leicester",6,"Ibrahim Sangare","DMC",TRUE,15.098003333431,0,-9.06929329989157,"I. Sangare",20,1,"Nottingham Forest",20
21,16,1,59,174,63.21,40.188,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,332867,61.005,57.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98333333333333,2813515789,1,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84.1","1.70","58.1",NA,"17.1","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.0199707,0.01870347,-0.00126723,"Nottingham Forest","Leicester",10,"Morgan Gibbs-White","AMC",TRUE,-7.48605799708421,0,97.3903398666876,"M. Gibbs-White",21,1,"Nottingham Forest",21
22,17,2,0,174,61.005,57.188,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,334653,68.145,63.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2813515817,2,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93.3","0.72","64.9",NA,"9.5","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01611813,0.0174506,0.00133247,"Nottingham Forest","Leicester",16,"Nicolas Dominguez","AML",TRUE,2.55926262266895,0,41.2245341757102,"N. Dominguez",22,1,"Nottingham Forest",22
23,18,2,2,174,68.355,63.444,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,413211,91.77,62.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03333333333333,2813515899,2,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91.2","6.22","87.4",NA,"23.5","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.0174506,0.03485072,0.01740012,"Nottingham Forest","Leicester",21,"Anthony Elanga","AMR",TRUE,16.0258412537464,0,-3.48994924686112,"A. Elanga",23,1,"Nottingham Forest",23
24,18.5,2,4,174,91.77,62.016,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,386969,95.76,62.832,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,2.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.03485072,0.0379259,0.00307518,"Nottingham Forest","Leicester",7,"Neco Williams","DL",TRUE,0,0.706299941571491,11.5582512580844,"N. Williams",24,1,"Nottingham Forest",24
25,19,2,6,174,95.76,62.832,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,386969,87.36,64.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2813515937,2,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94.5","2.97","83.2",NA,"8.5","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.03485072,0.03485072,0,"Nottingham Forest","Leicester",7,"Neco Williams","DL",TRUE,-4.74981231426063,0,170.351954683902,"N. Williams",25,1,"Nottingham Forest",25
