"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Foul","type_value_Defensive","type_value_FreekickTaken","type_value_Chipped","type_value_Head","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_RelatedEventId","type_value_Assisted","type_value_BoxCentre","type_value_LowCentre","type_value_BlockedY","type_value_FirstTouch","type_value_RegularPlay","type_value_Blocked","type_value_GoalMouthY","type_value_BlockedX","type_value_RightFoot","type_value_GoalMouthZ","type_value_OutfielderBlock","type_value_ThrowIn","type_value_Cross","type_value_LeftFoot","type_value_BlockedCross","type_value_MissLeft","type_value_CornerTaken","type_value_Throughball","type_value_MissRight","type_value_SixYardBlock","type_value_FromCorner","type_value_SmallBoxCentre","type_value_Yellow","type_value_MissHigh","type_value_GoalKick","type_value_LastMan","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_KeeperThrow","type_value_LayOff","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_OverRun","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_HighClaim","type_value_BigChanceCreated","type_value_BigChance","type_value_HighLeft","type_value_OneOnOne","type_value_SmallBoxLeft","type_value_ParriedDanger","type_value_Feet","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_SavedOffline","type_value_IndividualPlay","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_Penalty","type_value_DivingSave","type_value_KeeperMissed","type_value_BoxLeft","type_value_LowLeft","type_value_Hands","type_value_ParriedSafe","type_value_BoxRight","type_value_Volley","type_value_DirectFreekick","type_value_KeeperSaveObox","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_HighCentre","type_value_AerialFoul","value_Length","value_PassEndY","value_Angle","value_Zone","value_PassEndX","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Foul","value_Defensive","value_FreekickTaken","value_Chipped","value_Head","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_RelatedEventId","value_Assisted","value_BoxCentre","value_LowCentre","value_BlockedY","value_FirstTouch","value_RegularPlay","value_Blocked","value_GoalMouthY","value_BlockedX","value_RightFoot","value_GoalMouthZ","value_OutfielderBlock","value_ThrowIn","value_Cross","value_LeftFoot","value_BlockedCross","value_MissLeft","value_CornerTaken","value_Throughball","value_MissRight","value_SixYardBlock","value_FromCorner","value_SmallBoxCentre","value_Yellow","value_MissHigh","value_GoalKick","value_LastMan","value_OutOfBoxCentre","value_FastBreak","value_KeeperThrow","value_LayOff","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_OverRun","value_LeadingToGoal","value_IntentionalGoalAssist","value_LowRight","value_HighClaim","value_BigChanceCreated","value_BigChance","value_HighLeft","value_OneOnOne","value_SmallBoxLeft","value_ParriedDanger","value_Feet","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_SavedOffline","value_IndividualPlay","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_Penalty","value_DivingSave","value_KeeperMissed","value_BoxLeft","value_LowLeft","value_Hands","value_ParriedSafe","value_BoxRight","value_Volley","value_DirectFreekick","value_KeeperSaveObox","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_HighCentre","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,10,1,0,31,42.735,25.228,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,80464,23.94,37.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2796005167,1,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.5","55.2","2.56","Back","22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01269174,0.01016549,-0.00252625,"Everton","Arsenal",27,"Idrissa Gueye","DMC",TRUE,-18.2572158017742,0,146.781014674237,"I. Gueye",11,3,"Everton",11
12,10.5,1,2,31,23.94,37.536,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,110189,25.095,43.112,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,1.03333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01016549,0.01001304,-0.000152449999999998,"Everton","Arsenal",1,"Jordan Pickford","GK",TRUE,0,0.714219854354468,78.2973800248338,"J. Pickford",12,3,"Everton",12
13,11,1,4,31,25.095,43.112,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,110189,25.095,43.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,2796005173,1,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Everton","Arsenal",1,"Jordan Pickford","GK",TRUE,0,0,0,"J. Pickford",13,3,"Everton",13
14,9,1,6,13,75.915,14.28,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,113994,70.455,20.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2796005269,1,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.0","29.5","2.33","Center","67.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.02401521,0.0241224,0.00010719,"Arsenal","Everton",19,"Leandro Trossard","FW",TRUE,-2.11164209624771,0,133.369243925499,"L. Trossard",14,4,"Arsenal",14
15,9.5,1,8,13,70.455,20.06,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,456771,66.465,14.008,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,1.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.0241224,0.01870347,-0.00541893,"Arsenal","Everton",53,"Ethan Nwaneri","FWR",TRUE,0,-6.16069716068598,-123.396313042382,"E. Nwaneri",15,4,"Arsenal",15
16,10,1,10,13,66.465,14.008,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,456771,83.79,4.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16666666666667,2796005319,1,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.9","6.1","5.77","Right","79.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01870347,0.02756312,0.00885965,"Arsenal","Everton",53,"Ethan Nwaneri","FWR",TRUE,6.79253387249494,0,-29.6450598612826,"E. Nwaneri",16,4,"Arsenal",16
17,10.5,1,11.5,13,83.79,4.148,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,113994,89.88,5.032,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,1.19166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.02756312,0.03485072,0.0072876,"Arsenal","Everton",19,"Leandro Trossard","FW",TRUE,0,3.94316050850904,8.25914075326698,"L. Trossard",17,4,"Arsenal",17
18,11,1,13,13,89.88,5.032,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,113994,89.88,5.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21666666666667,2796005321,1,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Arsenal","Everton",19,"Leandro Trossard","FW",TRUE,0,0,0,"L. Trossard",18,4,"Arsenal",18
19,12,1,16,13,103.215,17.748,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218)",TRUE,322036,92.925,38.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26666666666667,2796005411,1,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,210,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.0","56.3","2.04","Center","88.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.06442595,0.10805102,0.04362507,"Arsenal","Everton",4,"Ben White","DR",TRUE,3.5373049521969,0,116.614134423094,"B. White",19,4,"Arsenal",19
20,13,1,17,13,93.87,36.312,"FirstHalf","SavedShot","Successful",NA,NA,NA,"c(91, 10, 1, 3, 11, 12)",TRUE,97692,93.87,36.312,92.4,52.5,19,34.204,TRUE,12,322036,NA,NA,NA,1.28333333333333,2796005417,1,NA,NA,NA,56,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,154,NA,NA,55,29,17,78,147,328,22,82,102,146,20,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"52.5",NA,NA,NA,"50.3","92.4",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Arsenal","Everton",30,"Raheem Sterling","FWL",TRUE,0,0,0,"R. Sterling",20,4,"Arsenal",20
21,12,1,17,31,9.45,32.164,"FirstHalf","Save","Successful",NA,NA,NA,"c(91, 58)",TRUE,416208,9.45,32.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28333333333333,2796005405,1,NA,NA,NA,56,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Everton","Arsenal",42,"Tim Iroegbunam","DMC",TRUE,0,0,0,"T. Iroegbunam",21,4,"Arsenal",21
22,23,1,19,13,89.985,28.832,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,456771,89.985,28.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31666666666667,2796006843,1,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Arsenal","Everton",53,"Ethan Nwaneri","FWR",TRUE,0,0,0,"E. Nwaneri",22,4,"Arsenal",22
23,14,1,22,31,20.79,30.872,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 124, 128, 36, 37, 216, 218)",TRUE,317896,50.715,53.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36666666666667,2796005483,1,212,141,213,56,140,1,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.8","79.3","0.66","Back","48.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Everton","Arsenal",11,"Jack Harrison","AMR",TRUE,26.4422417814735,0,37.60798867996,"J. Harrison",23,4,"Arsenal",23
24,14.5,1,27,13,54.705,11.832,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,361822,46.095,6.528,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01611813,0.01248344,-0.00363469,"Arsenal","Everton",2,"William Saliba","DC",TRUE,0,-10.0325389124039,-148.365772939187,"W. Saliba",24,4,"Arsenal",24
25,14,1,27,13,54.705,11.832,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,361822,54.705,11.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,2796005497,1,NA,NA,NA,56,NA,NA,NA,233,286,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Arsenal","Everton",2,"William Saliba","DC",TRUE,0,0,0,"W. Saliba",25,4,"Arsenal",25
