"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Length","type_value_PassEndY","type_value_PassEndX","type_value_Zone","type_value_Angle","type_value_Longball","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_OtherBodyPart","type_value_ThrowIn","type_value_Head","type_value_FreekickTaken","type_value_LayOff","type_value_RightFoot","type_value_Cross","type_value_MissRight","type_value_MissLeft","type_value_CornerTaken","type_value_Chipped","type_value_Foul","type_value_LeftFoot","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_FirstTouch","type_value_BoxCentre","type_value_Assisted","type_value_RelatedEventId","type_value_RegularPlay","type_value_GoalMouthZ","type_value_BlockedY","type_value_GoalMouthY","type_value_BlockedX","type_value_HighRight","type_value_GoalKick","type_value_Throughball","type_value_BigChanceCreated","type_value_BoxLeft","type_value_BigChance","type_value_MissHigh","type_value_KeeperThrow","type_value_IndividualPlay","type_value_FromCorner","type_value_OutOfBoxCentre","type_value_Volley","type_value_SmallBoxRight","type_value_LowRight","type_value_ParriedSafe","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_Yellow","type_value_LowCentre","type_value_Blocked","type_value_SetPiece","type_value_OutfielderBlock","type_value_HighLeft","type_value_BlockedCross","type_value_LastMan","type_value_GoalDisallowed","type_value_PlayerCaughtOffside","type_value_KeeperSaveObox","type_value_IndirectFreekickTaken","type_value_ParriedDanger","type_value_ThrowinSetPiece","type_value_HighClaim","type_value_OverRun","type_value_LowLeft","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_SmallBoxCentre","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_IntentionalGoalAssist","type_value_DeepBoxRight","type_value_BoxRight","type_value_LeadingToGoal","type_value_AerialFoul","type_value_DirectFreekick","type_value_Collected","value_StandingSave","value_Length","value_PassEndY","value_PassEndX","value_Zone","value_Angle","value_Longball","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_OtherBodyPart","value_ThrowIn","value_Head","value_FreekickTaken","value_LayOff","value_RightFoot","value_Cross","value_MissRight","value_MissLeft","value_CornerTaken","value_Chipped","value_Foul","value_LeftFoot","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_FirstTouch","value_BoxCentre","value_Assisted","value_RelatedEventId","value_RegularPlay","value_GoalMouthZ","value_BlockedY","value_GoalMouthY","value_BlockedX","value_HighRight","value_GoalKick","value_Throughball","value_BigChanceCreated","value_BoxLeft","value_BigChance","value_MissHigh","value_KeeperThrow","value_IndividualPlay","value_FromCorner","value_OutOfBoxCentre","value_Volley","value_SmallBoxRight","value_LowRight","value_ParriedSafe","value_DivingSave","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_Yellow","value_LowCentre","value_Blocked","value_SetPiece","value_OutfielderBlock","value_HighLeft","value_BlockedCross","value_LastMan","value_GoalDisallowed","value_PlayerCaughtOffside","value_KeeperSaveObox","value_IndirectFreekickTaken","value_ParriedDanger","value_ThrowinSetPiece","value_HighClaim","value_OverRun","value_LowLeft","value_SmallBoxLeft","value_SixYardBlock","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_SmallBoxCentre","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_CaptainPlayerId","value_IntentionalGoalAssist","value_DeepBoxRight","value_BoxRight","value_LeadingToGoal","value_AerialFoul","value_DirectFreekick","value_Collected","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,4.5,0,16,14,48.3,51.748,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,416970,70.14,50.592,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,0.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.0138454,0.0241224,0.010277,"Leicester","Bournemouth",16,"Victor Kristiansen","AML",TRUE,0,20.8056295646083,-3.02986129238018,"V. Kristiansen",11,1,"Bournemouth",11
12,6,0,18,14,70.14,50.592,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,416970,70.56,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2818876387,0,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.6","90.0","67.2","Left","1.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Leicester","Bournemouth",16,"Victor Kristiansen","AML",TRUE,-5.2785115442915,0,87.7326861844769,"V. Kristiansen",12,1,"Bournemouth",12
13,11,0,20,183,34.02,4.352,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,331579,28.665,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,2818876421,0,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5","8.5","27.3","Back","2.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.00977659,0.00977659,0,"Bournemouth","Leicester",19,"Justin Kluivert","AMC",TRUE,-4.46117106740054,0,165.068582821862,"J. Kluivert",13,1,"Bournemouth",13
14,12,0,21,183,27.3,5.644,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,69877,14.49,13.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,2818876427,0,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.0","19.7","13.8","Back","2.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.00977659,0.00878589,-0.000990700000000001,"Bournemouth","Leicester",15,"Adam Smith","DR",TRUE,-10.1130915027704,0,148.819677399202,"A. Smith",14,1,"Bournemouth",14
15,12.5,0,22.5,183,14.49,13.396,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,399826,11.55,18.428,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.00878589,0.00977745,0.000991560000000001,"Bournemouth","Leicester",27,"Illia Zabarnyi","DC",TRUE,0,-1.91297149896916,120.296066667273,"I. Zabarnyi",15,1,"Bournemouth",15
16,13,0,24,183,11.55,18.428,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,399826,2.52,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2818876439,0,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.6","40.0","2.4","Back","2.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.00977745,0.00941056,-0.00036689,"Bournemouth","Leicester",27,"Illia Zabarnyi","DC",TRUE,-7.96682395313502,0,135.830315486258,"I. Zabarnyi",16,1,"Bournemouth",16
17,13.5,0,26,183,2.52,27.2,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,113880,8.715,31.484,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.433333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.00941056,0.01082722,0.00141666,"Bournemouth","Leicester",13,"Kepa Arrizabalaga","GK",TRUE,0,6.38749032821904,34.6648436524639,"K. Arrizabalaga",17,1,"Bournemouth",17
18,14,0,28,183,8.715,31.484,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,113880,11.13,46.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,2818876469,0,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.1","68.2","10.6","Back","1.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01082722,0.00977745,-0.00104977,"Bournemouth","Leicester",13,"Kepa Arrizabalaga","GK",TRUE,1.63554395050559,0,80.7886694995683,"K. Arrizabalaga",18,1,"Bournemouth",18
19,14.5,0,29.5,183,11.13,46.376,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,328330,21.735,49.844,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,0.491666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.00977745,0.01001304,0.000235590000000001,"Bournemouth","Leicester",5,"Marcos Senesi","DC",TRUE,0,9.92329650519078,18.1085500727696,"M. Senesi",19,1,"Bournemouth",19
20,15,0,31,183,21.735,49.844,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,328330,30.975,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516666666666667,2818876491,0,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.4","95.0","29.5","Back","1.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01001304,0.00977659,-0.000236450000000001,"Bournemouth","Leicester",5,"Marcos Senesi","DC",TRUE,4.65871041725525,0,57.9457796237974,"M. Senesi",20,1,"Bournemouth",20
21,15.5,0,32,183,30.975,64.6,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,424273,36.54,62.968,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,0.533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.00977659,0.01126267,0.00148608,"Bournemouth","Leicester",3,"Milos Kerkez","DL",TRUE,0,5.7638066494649,-16.3443794603963,"M. Kerkez",21,1,"Bournemouth",21
22,16,0,33,183,36.54,62.968,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,424273,36.54,62.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2818876495,0,NA,NA,NA,NA,56,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Bournemouth","Leicester",3,"Milos Kerkez","DL",TRUE,0,0,0,"M. Kerkez",22,1,"Bournemouth",22
23,7,0,33,14,68.46,5.032,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,429531,68.46,5.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2818876515,0,178,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Leicester","Bournemouth",35,"Kasey McAteer","AMR",TRUE,0,0,0,"K. McAteer",23,1,"Bournemouth",23
24,17,0,33,183,35.07,63.852,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,424273,35.07,63.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2818876501,0,178,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Bournemouth","Leicester",3,"Milos Kerkez","DL",TRUE,0,0,0,"M. Kerkez",24,1,"Bournemouth",24
25,126,0,34,14,62.37,7.004,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,429531,62.37,7.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566666666666667,2818890493,0,178,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Leicester","Bournemouth",35,"Kasey McAteer","AMR",TRUE,0,0,0,"K. McAteer",25,1,"Bournemouth",25
