"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_PassEndX","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Longball","type_value_HeadPass","type_value_ThrowIn","type_value_OtherBodyPart","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_LayOff","type_value_IntentionalAssist","type_value_Cross","type_value_Chipped","type_value_RightFoot","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_Head","type_value_Assisted","type_value_BoxCentre","type_value_GoalMouthY","type_value_BlockedY","type_value_RegularPlay","type_value_FirstTouch","type_value_HighCentre","type_value_BlockedX","type_value_DivingSave","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_SmallBoxCentre","type_value_FromCorner","type_value_LeftFoot","type_value_GoalKick","type_value_BlockedCross","type_value_ThrowinSetPiece","type_value_Volley","type_value_LowLeft","type_value_BigChance","type_value_Feet","type_value_KeeperThrow","type_value_Blocked","type_value_IndividualPlay","type_value_LowCentre","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_Foul","type_value_Throughball","type_value_FreekickTaken","type_value_BoxRight","type_value_LowRight","type_value_KeeperSaveObox","type_value_LeadingToGoal","type_value_OverRun","type_value_BigChanceCreated","type_value_SmallBoxRight","type_value_MissHigh","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LastMan","type_value_Yellow","type_value_HighClaim","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_SetPiece","type_value_IntentionalGoalAssist","type_value_HighRight","type_value_HighLeft","type_value_Collected","type_value_FastBreak","type_value_BoxLeft","value_StandingSave","value_Zone","value_PassEndX","value_PassEndY","value_Length","value_Angle","value_Longball","value_HeadPass","value_ThrowIn","value_OtherBodyPart","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_LayOff","value_IntentionalAssist","value_Cross","value_Chipped","value_RightFoot","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_RelatedEventId","value_Head","value_Assisted","value_BoxCentre","value_GoalMouthY","value_BlockedY","value_RegularPlay","value_FirstTouch","value_HighCentre","value_BlockedX","value_DivingSave","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_MissLeft","value_MissRight","value_CornerTaken","value_SmallBoxCentre","value_FromCorner","value_LeftFoot","value_GoalKick","value_BlockedCross","value_ThrowinSetPiece","value_Volley","value_LowLeft","value_BigChance","value_Feet","value_KeeperThrow","value_Blocked","value_IndividualPlay","value_LowCentre","value_OutOfBoxCentre","value_OutfielderBlock","value_Foul","value_Throughball","value_FreekickTaken","value_BoxRight","value_LowRight","value_KeeperSaveObox","value_LeadingToGoal","value_OverRun","value_BigChanceCreated","value_SmallBoxRight","value_MissHigh","value_SmallBoxLeft","value_SixYardBlock","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LastMan","value_Yellow","value_HighClaim","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_SetPiece","value_IntentionalGoalAssist","value_HighRight","value_HighLeft","value_Collected","value_FastBreak","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,9,0,37,174,36.015,57.052,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 216)",TRUE,445424,43.995,50.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616666666666667,2816436999,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","41.9","74.7","10.1","5.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",5,"Murillo","DC",TRUE,0,0,-38.0950231023439,"Murillo",11,2,"Nottingham Forest",11
12,10,0,38,174,43.365,50.524,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,328075,43.365,50.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633333333333333,2816437003,0,178,56,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",6,"Ibrahim Sangare","MC",TRUE,0,0,0,"I. Sangare",12,2,"Nottingham Forest",12
13,10,0,40,29,71.61,21.896,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,400166,71.61,21.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,2816437041,0,178,56,NA,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",14,"Mohammed Kudus","FW",TRUE,0,0,0,"M. Kudus",13,2,"Nottingham Forest",13
14,11,0,40,174,33.39,46.104,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,319785,33.39,46.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,2816437051,0,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",31,"Nikola Milenkovic","DC",TRUE,0,0,0,"N. Milenkovic",14,2,"Nottingham Forest",14
15,11,0,40,29,73.605,20.264,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,400166,73.605,20.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,2816437053,0,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",14,"Mohammed Kudus","FW",TRUE,0,0,0,"M. Kudus",15,2,"Nottingham Forest",15
16,13,0,41,174,39.165,44.812,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,328075,51.135,44.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683333333333333,2816437103,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","48.7","65.4","12.0","6.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01269174,0.01429128,0.00159954,"Nottingham Forest","West Ham",6,"Ibrahim Sangare","MC",TRUE,11.8434136036218,0,-1.62701157492621,"I. Sangare",16,2,"Nottingham Forest",16
17,13.5,0,42,174,51.135,44.472,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,73380,56.28,46.444,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01685596,0.01685596,0,"Nottingham Forest","West Ham",11,"Chris Wood","FW",TRUE,0,4.58939187611514,20.9710660180507,"C. Wood",17,2,"Nottingham Forest",17
18,14,0,43,174,56.28,46.444,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,73380,74.445,41.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716666666666667,2816437123,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","70.9","61.2","18.8","6.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",11,"Chris Wood","FW",TRUE,18.7942450386565,0,-14.8842903905078,"C. Wood",18,2,"Nottingham Forest",18
19,13,0,45,29,34.02,24.956,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,368310,37.17,44.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2816437173,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","35.4","66.0","20.2","1.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01269174,0.01269174,0,"West Ham","Nottingham Forest",26,"Maximilian Kilman","DC",TRUE,2.85681622703792,0,81.0158553396563,"M. Kilman",19,3,"West Ham",19
20,13.5,0,46.5,29,37.17,44.88,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,68049,39.375,47.056,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01269174,0.01269174,0,"West Ham","Nottingham Forest",3,"Aaron Cresswell","DC",TRUE,0,1.78590665406261,44.6207365127401,"A. Cresswell",20,3,"West Ham",20
21,14,0,48,29,39.375,47.056,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,68049,54.495,63.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2816437235,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","51.9","93.5","22.4","0.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01269174,0.01473596,0.00204422,"West Ham","Nottingham Forest",3,"Aaron Cresswell","DC",TRUE,8.38138510577429,0,47.5404674046103,"A. Cresswell",21,3,"West Ham",21
22,15,0,53,29,55.65,63.58,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,331924,39.27,62.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333,2816437287,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","37.4","91.2","16.5","3.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01473596,0.01126267,-0.00347329,"West Ham","Nottingham Forest",29,"Aaron Wan-Bissaka","ML",TRUE,-13.9155200182313,0,-174.545802413072,"A. Wan-Bissaka",22,3,"West Ham",22
23,16,0,54,29,39.27,62.016,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,68049,65.205,56.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2816437305,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","62.1","83.0","26.5","6.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01126267,0.01870347,0.0074408,"West Ham","Nottingham Forest",3,"Aaron Cresswell","DC",TRUE,25.7657499455469,0,-12.1338273806675,"A. Cresswell",23,3,"West Ham",23
24,17,0,56,29,65.205,56.44,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,400166,45.045,38.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,2816437325,0,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","42.9","56.6","27.0","3.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01870347,0.01484598,-0.00385749,"West Ham","Nottingham Forest",14,"Mohammed Kudus","FW",TRUE,-14.4369063742531,0,-138.315696548379,"M. Kudus",24,3,"West Ham",24
25,18,0,59,29,44.205,36.108,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 36, 38, 216, 218)",TRUE,105172,64.26,8.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983333333333333,2816437393,0,178,56,140,141,212,213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","61.2","12.1","34.3","5.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01484598,0.0174506,0.00260462,"West Ham","Nottingham Forest",8,"James Ward-Prowse","MC",TRUE,12.6242372800994,0,-54.2712949644482,"J. Ward-Prowse",25,3,"West Ham",25
