"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_PassEndX","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_Length","type_value_Longball","type_value_ThrowIn","type_value_LayOff","type_value_Chipped","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_ShotAssist","type_value_IntentionalAssist","type_value_HeadPass","type_value_KeyPass","type_value_FirstTouch","type_value_GoalMouthZ","type_value_RightFoot","type_value_BoxCentre","type_value_MissLeft","type_value_RegularPlay","type_value_Assisted","type_value_GoalMouthY","type_value_RelatedEventId","type_value_GoalKick","type_value_Head","type_value_Foul","type_value_FreekickTaken","type_value_CornerTaken","type_value_Cross","type_value_BlockedX","type_value_Blocked","type_value_BoxLeft","type_value_BlockedY","type_value_IndividualPlay","type_value_LowCentre","type_value_OutfielderBlock","type_value_BoxRight","type_value_MissHigh","type_value_LeadingToAttempt","type_value_OutOfBoxCentre","type_value_LeftFoot","type_value_BlockedCross","type_value_OverRun","type_value_Penalty","type_value_HighCentre","type_value_BigChance","type_value_KeeperMissed","type_value_DivingSave","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_KeeperThrow","type_value_MissRight","type_value_OtherBodyPart","type_value_Throughball","type_value_SmallBoxLeft","type_value_FromCorner","type_value_ParriedDanger","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_HighLeft","type_value_Volley","type_value_LowLeft","type_value_BigChanceCreated","type_value_LowRight","type_value_FastBreak","type_value_Yellow","type_value_PlayerPosition","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_JerseyNumber","type_value_InvolvedPlayers","type_value_HighClaim","type_value_FormationSlot","type_value_HighRight","type_value_ParriedSafe","type_value_SixYardBlock","type_value_DeepBoxRight","type_value_SmallBoxCentre","type_value_Collected","value_Zone","value_PassEndX","value_Angle","value_PassEndY","value_StandingSave","value_Length","value_Longball","value_ThrowIn","value_LayOff","value_Chipped","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_ShotAssist","value_IntentionalAssist","value_HeadPass","value_KeyPass","value_FirstTouch","value_GoalMouthZ","value_RightFoot","value_BoxCentre","value_MissLeft","value_RegularPlay","value_Assisted","value_GoalMouthY","value_RelatedEventId","value_GoalKick","value_Head","value_Foul","value_FreekickTaken","value_CornerTaken","value_Cross","value_BlockedX","value_Blocked","value_BoxLeft","value_BlockedY","value_IndividualPlay","value_LowCentre","value_OutfielderBlock","value_BoxRight","value_MissHigh","value_LeadingToAttempt","value_OutOfBoxCentre","value_LeftFoot","value_BlockedCross","value_OverRun","value_Penalty","value_HighCentre","value_BigChance","value_KeeperMissed","value_DivingSave","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_KeeperThrow","value_MissRight","value_OtherBodyPart","value_Throughball","value_SmallBoxLeft","value_FromCorner","value_ParriedDanger","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_HighLeft","value_Volley","value_LowLeft","value_BigChanceCreated","value_LowRight","value_FastBreak","value_Yellow","value_PlayerPosition","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_JerseyNumber","value_InvolvedPlayers","value_HighClaim","value_FormationSlot","value_HighRight","value_ParriedSafe","value_SixYardBlock","value_DeepBoxRight","value_SmallBoxCentre","value_Collected","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,9,0,33,211,27.09,27.064,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,365402,30.135,48.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2818876991,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","28.7","1.43","71.7",NA,"21.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01132376,0.01110462,-0.00021914,"Brighton","Tottenham",29,"Jan Paul van Hecke","DC",TRUE,1.91277347834735,0,82.0093553621452,"J. P. van Hecke",11,2,"Brighton",11
12,10,0,37,211,28.56,46.308,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,109922,10.815,34.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616666666666667,2818877033,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","10.3","3.72","51.1",NA,"21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01110462,0.01082722,-0.000277400000000001,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,-16.7634232840017,0,-146.917722934272,"A. Webster",12,2,"Brighton",12
13,11,0,42,211,10.605,32.436,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,400138,19.95,33.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2818877057,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","19.0","0.14","49.7",NA,"9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01082722,0.01016549,-0.000661730000000001,"Brighton","Tottenham",1,"Bart Verbruggen","GK",TRUE,9.3577111583828,0,8.28025942580454,"B. Verbruggen",13,2,"Brighton",13
14,12,0,42,211,19.95,33.796,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,365402,12.18,54.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2818877103,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","11.6","1.93","79.7",NA,"21.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01016549,0.00878589,-0.0013796,"Brighton","Tottenham",29,"Jan Paul van Hecke","DC",TRUE,-9.94149612208432,0,110.850954139172,"J. P. van Hecke",14,2,"Brighton",14
15,12.5,0,45,211,12.18,54.196,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,109922,24.045,61.064,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.00878589,0.00844854,-0.00033735,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,0,9.63266322305435,30.0642044917699,"A. Webster",15,2,"Brighton",15
16,13,0,48,211,24.045,61.064,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,109922,34.23,65.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2818877137,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","32.6","0.43","96.7",NA,"11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.00844854,0.00977659,0.00132805,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,7.79080803687289,0,24.7344589556549,"A. Webster",16,2,"Brighton",16
17,13.5,0,49,211,34.23,65.756,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,382241,26.88,63.648,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.816666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01126267,0.00977659,-0.00148608,"Brighton","Tottenham",3,"Igor Julio","DL",TRUE,0,-5.98852735705026,-163.996964560214,"I. Julio",17,2,"Brighton",17
18,14,0,50,211,26.88,63.648,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,382241,9.03,43.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,2818877193,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","8.6","3.98","64.7",NA,"26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.00977659,0.00977745,8.60000000000097e-07,"Brighton","Tottenham",3,"Igor Julio","DL",TRUE,-12.9323782484902,0,-132.249009571234,"I. Julio",18,2,"Brighton",18
19,15,0,54,211,9.03,42.5,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 36, 38, 215, 218)",TRUE,400138,29.4,7.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2818877219,0,56,140,213,141,178,212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","28.0","5.23","10.4",NA,"40.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01082722,0.00977659,-0.00105063,"Brighton","Tottenham",1,"Bart Verbruggen","GK",TRUE,16.0931007276591,0,-60.1024351226653,"B. Verbruggen",19,2,"Brighton",19
20,16,0,56,211,29.4,7.276,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 37, 216, 218)",TRUE,445059,43.155,12.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,2818877253,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","41.1","0.38","18.7",NA,"14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",27,"Mats Wieffer","DR",TRUE,14.7793739371938,0,21.5784278533452,"M. Wieffer",20,2,"Brighton",20
21,8,0,57,30,57.96,53.516,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,303657,39.27,57.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,2818877311,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","37.4","2.94","84.2",NA,"19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01611813,0.01214719,-0.00397094,"Tottenham","Brighton",30,"Rodrigo Bentancur","MC",TRUE,-18.7950887968693,0,168.684172291973,"R. Bentancur",21,3,"Tottenham",21
22,8.5,0,58,30,39.27,57.256,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,425229,35.28,58.888,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,0.966666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01214719,0.01214719,0,"Tottenham","Brighton",37,"Micky van de Ven","DC",TRUE,0,-4.30614705597188,157.75433128947,"M. v. de Ven",22,3,"Tottenham",22
23,10,0,59,30,35.28,58.888,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,425229,13.755,37.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983333333333333,2818877351,0,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","13.1","3.92","55.4",NA,"30.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01214719,0.01082722,-0.00131997,"Tottenham","Brighton",37,"Micky van de Ven","DC",TRUE,-17.2898696220806,0,-135.414217903823,"M. v. de Ven",23,3,"Tottenham",23
24,11,1,4,30,15.855,36.108,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,147863,22.365,17.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,2818877409,1,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","21.3","5.04","25.2",NA,"20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01082722,0.01001304,-0.000814179999999999,"Tottenham","Brighton",1,"Guglielmo Vicario","GK",TRUE,4.83168627500871,0,-71.0609957397599,"G. Vicario",24,3,"Tottenham",24
25,12,1,6,30,21.84,16.116,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,330816,23.73,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2818877457,1,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","22.6","4.86","5.5",NA,"12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.00942382,0.00844854,-0.00097528,"Tottenham","Brighton",4,"Kevin Danso","DC",TRUE,-1.65941398972296,0,-81.3171641130929,"K. Danso",25,3,"Tottenham",25
