"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Angle","type_value_Longball","type_value_Length","type_value_Zone","type_value_PassEndY","type_value_PassEndX","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Cross","type_value_RightFoot","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_Chipped","type_value_CornerTaken","type_value_Head","type_value_KeeperThrow","type_value_LeadingToGoal","type_value_RegularPlay","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_Assisted","type_value_LeftFoot","type_value_RelatedEventId","type_value_FirstTouch","type_value_SmallBoxCentre","type_value_HighCentre","type_value_BigChance","type_value_GoalMouthZ","type_value_Foul","type_value_FreekickTaken","type_value_ThrowIn","type_value_OtherBodyPart","type_value_LayOff","type_value_BoxRight","type_value_LowLeft","type_value_BlockedY","type_value_BlockedX","type_value_Blocked","type_value_OutfielderBlock","type_value_Volley","type_value_BoxCentre","type_value_GoalKick","type_value_SetPiece","type_value_HighRight","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_LowRight","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Throughball","type_value_FromCorner","type_value_MissHigh","type_value_LowCentre","type_value_Collected","type_value_HighClaim","type_value_Red","type_value_Yellow","type_value_OverRun","type_value_SmallBoxRight","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_DeepBoxRight","type_value_FastBreak","type_value_SmallBoxLeft","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_ParriedSafe","type_value_KeeperSaveObox","type_value_BoxLeft","type_value_DivingSave","type_value_LastMan","type_value_OneOnOne","type_value_AerialFoul","value_StandingSave","value_Angle","value_Longball","value_Length","value_Zone","value_PassEndY","value_PassEndX","value_HeadPass","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Cross","value_RightFoot","value_BlockedCross","value_MissLeft","value_MissRight","value_Chipped","value_CornerTaken","value_Head","value_KeeperThrow","value_LeadingToGoal","value_RegularPlay","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_GoalMouthY","value_Assisted","value_LeftFoot","value_RelatedEventId","value_FirstTouch","value_SmallBoxCentre","value_HighCentre","value_BigChance","value_GoalMouthZ","value_Foul","value_FreekickTaken","value_ThrowIn","value_OtherBodyPart","value_LayOff","value_BoxRight","value_LowLeft","value_BlockedY","value_BlockedX","value_Blocked","value_OutfielderBlock","value_Volley","value_BoxCentre","value_GoalKick","value_SetPiece","value_HighRight","value_Hands","value_KeeperSaveInTheBox","value_LowRight","value_OutOfBoxCentre","value_IndividualPlay","value_Throughball","value_FromCorner","value_MissHigh","value_LowCentre","value_Collected","value_HighClaim","value_Red","value_Yellow","value_OverRun","value_SmallBoxRight","value_ParriedDanger","value_KeeperSaveInSixYard","value_DeepBoxRight","value_FastBreak","value_SmallBoxLeft","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_ParriedSafe","value_KeeperSaveObox","value_BoxLeft","value_DivingSave","value_LastMan","value_OneOnOne","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,9.5,0,13.5,15,76.44,7.208,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,337916,96.075,5.576,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.02122129,0.0379259,0.01670461,"Chelsea","Newcastle",7,"Pedro Neto","AMR",TRUE,0,9.36746441263783,-4.75132531526819,"P. Neto",11,1,"Chelsea",11
12,10,0,15,15,96.075,5.576,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 126, 36, 37, 217, 218)",TRUE,337916,96.18,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,2813375219,0,178,213,NA,212,56,141,140,NA,233,NA,286,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.53",NA,"2.6","Right","12.0","91.6",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",7,"Pedro Neto","AMR",TRUE,2.48846156845758,0,87.6730847777675,"P. Neto",12,1,"Chelsea",12
13,8,0,15,23,12.18,60.52,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 59)",TRUE,343501,12.18,60.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,2813375229,0,178,NA,NA,NA,56,NA,NA,NA,233,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",8,"Sandro Tonali","MC",TRUE,0,0,0,"S. Tonali",13,1,"Chelsea",13
14,9,0,18,23,10.92,60.248,"FirstHalf","CornerAwarded","Unsuccessful",NA,NA,NA,"122",FALSE,343501,10.92,60.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2813375255,0,NA,NA,NA,NA,56,NA,NA,NA,233,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",8,"Sandro Tonali","MC",TRUE,0,0,0,"S. Tonali",14,1,"Chelsea",14
15,11,0,18,15,94.08,7.752,"FirstHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,337916,94.08,7.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2813375227,0,NA,NA,NA,NA,56,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",7,"Pedro Neto","AMR",TRUE,0,0,0,"P. Neto",15,1,"Chelsea",15
16,12,1,16,15,104.475,0.34,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218)",TRUE,369430,94.71,28.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26666666666667,2813375879,1,178,213,NA,212,56,141,140,NA,NA,NA,NA,2,20,NA,NA,NA,155,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.91",NA,"29.6","Center","41.6","90.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",8,"Enzo Fernandez","DMC",TRUE,21.8950225011792,0,109.259357681412,"E. Fernandez",16,1,"Chelsea",16
17,10,1,17,23,4.62,40.46,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,141486,28.245,48.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28333333333333,2813375911,1,NA,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.34",NA,"25.0","Back","71.6","26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",23,"Jacob Murphy","DMR",TRUE,0,0,19.2019564703315,"J. Murphy",17,2,"Newcastle",17
18,13,1,19,15,78.225,21.42,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 124, 36, 37, 217, 218)",TRUE,395692,93.45,35.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31666666666667,2813375937,1,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.74",NA,"20.6","Center","51.8","89.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",20,"Cole Palmer","AMC",TRUE,17.9683779756269,0,42.1975484801332,"C. Palmer",18,2,"Newcastle",18
19,11,1,21,23,8.505,30.532,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,379732,1.05,24.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,2813375943,1,NA,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.80",NA,"9.4","Back","36.4","1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",4,"Sven Botman","DC",TRUE,0,0,-142.212913668443,"S. Botman",19,2,"Newcastle",19
20,11.5,1,25,23,1.05,24.752,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,105720,15.75,27.54,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,1.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.0088799,0.01082722,0.00194732,"Newcastle","Chelsea",22,"Nick Pope","GK",TRUE,0,14.8770822162997,10.739156572683,"N. Pope",20,2,"Newcastle",20
21,13,1,29,23,15.75,27.54,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 37, 215, 218)",TRUE,105720,25.725,61.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48333333333333,2813376037,1,178,213,1,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.28",NA,"35.0","Back","89.9","24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01082722,0.00844854,-0.00237868,"Newcastle","Chelsea",22,"Nick Pope","GK",TRUE,5.69404033347278,0,73.4614394316698,"N. Pope",21,2,"Newcastle",21
22,13.5,1,31.5,23,25.725,61.132,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,415174,46.62,64.668,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,1.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.00844854,0.01248344,0.0040349,"Newcastle","Chelsea",21,"Tino Livramento","DML",TRUE,0,17.8443871188321,9.60499909822087,"T. Livramento",22,2,"Newcastle",22
23,14,1,34,23,46.62,64.668,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 38, 217, 218)",TRUE,415174,91.98,55.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56666666666667,2813376169,1,178,213,1,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.09",NA,"46.2","Left","82.1","87.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01248344,0.04066992,0.02818648,"Newcastle","Chelsea",21,"Tino Livramento","DML",TRUE,40.5288819793833,0,-11.027881178133,"T. Livramento",23,2,"Newcastle",23
24,14.5,1,36,23,91.98,55.828,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,349669,98.07,50.864,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.04066992,0.04647721,0.00580729,"Newcastle","Chelsea",10,"Anthony Gordon","AMC",TRUE,0,7.18380343786555,-39.1837084655817,"A. Gordon",24,2,"Newcastle",24
25,15,1,38,23,98.07,50.864,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,349669,98.07,50.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63333333333333,2813376171,1,NA,NA,NA,NA,56,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",10,"Anthony Gordon","AMC",TRUE,0,0,0,"A. Gordon",25,2,"Newcastle",25
