"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_HeadPass","type_value_Head","type_value_ThrowIn","type_value_Throughball","type_value_LayOff","type_value_Chipped","type_value_LeftFoot","type_value_Cross","type_value_GoalKick","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_LowRight","type_value_BlockedY","type_value_RightFoot","type_value_Blocked","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_GoalMouthY","type_value_BlockedX","type_value_RegularPlay","type_value_OutfielderBlock","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_IntentionalAssist","type_value_BoxCentre","type_value_FromCorner","type_value_LowCentre","type_value_FirstTouch","type_value_Hands","type_value_Collected","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_Foul","type_value_FreekickTaken","type_value_BoxLeft","type_value_SetPiece","type_value_BlockedCross","type_value_OverRun","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighLeft","type_value_SmallBoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_DirectFreekick","type_value_OtherBodyPart","type_value_LowLeft","type_value_BoxRight","type_value_ParriedSafe","type_value_MissHigh","type_value_FastBreak","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_Yellow","type_value_ParriedDanger","type_value_GoalDisallowed","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_KeeperSaveObox","type_value_AerialFoul","value_Angle","value_Zone","value_Length","value_PassEndX","value_StandingSave","value_PassEndY","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_HeadPass","value_Head","value_ThrowIn","value_Throughball","value_LayOff","value_Chipped","value_LeftFoot","value_Cross","value_GoalKick","value_ShotAssist","value_KeyPass","value_Assisted","value_LowRight","value_BlockedY","value_RightFoot","value_Blocked","value_GoalMouthZ","value_RelatedEventId","value_OutOfBoxCentre","value_IndividualPlay","value_GoalMouthY","value_BlockedX","value_RegularPlay","value_OutfielderBlock","value_MissLeft","value_MissRight","value_CornerTaken","value_IntentionalAssist","value_BoxCentre","value_FromCorner","value_LowCentre","value_FirstTouch","value_Hands","value_Collected","value_DivingSave","value_KeeperSaveInTheBox","value_KeeperThrow","value_Foul","value_FreekickTaken","value_BoxLeft","value_SetPiece","value_BlockedCross","value_OverRun","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighLeft","value_SmallBoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_DirectFreekick","value_OtherBodyPart","value_LowLeft","value_BoxRight","value_ParriedSafe","value_MissHigh","value_FastBreak","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_Yellow","value_ParriedDanger","value_GoalDisallowed","value_SmallBoxLeft","value_SixYardBlock","value_KeeperSaveObox","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,10,0,16,18,29.19,42.84,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,136742,27.93,23.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266666666666667,2809329287,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.65","Back","19.1","26.6",NA,"34.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01110462,0.01110462,0,"Southampton","Leicester",35,"Jan Bednarek","DC",TRUE,-1.42732769869333,0,-93.7726773073176,"J. Bednarek",11,1,"Southampton",11
12,11,0,17,18,27.93,23.732,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,384061,12.81,27.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283333333333333,2809329365,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.92","Back","15.5","12.2",NA,"39.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01110462,0.01082722,-0.000277400000000001,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,-14.6995582158858,0,167.572342051521,"T. Harwood-Bellis",12,1,"Southampton",12
13,12,0,19,18,12.81,27.064,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,316858,74.34,49.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316666666666667,2809329457,0,213,56,212,140,178,141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.35","Center","65.6","70.8",NA,"73.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",30,"Aaron Ramsdale","GK",TRUE,57.9698630036558,0,20.2601501209403,"A. Ramsdale",13,1,"Southampton",13
14,6,0,24,14,31.08,19.04,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,301441,31.08,19.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2809329449,0,NA,56,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Leicester","Southampton",2,"James Justin","DR",TRUE,0,0,0,"J. Justin",14,1,"Southampton",14
15,13,0,24,18,73.92,48.96,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,397143,73.92,48.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2809329469,0,NA,56,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",11,"Ross Stewart","FW",TRUE,0,0,0,"R. Stewart",15,1,"Southampton",15
16,7,0,24,14,32.13,20.4,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 216)",TRUE,301441,35.385,4.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2809329461,0,213,56,212,140,NA,141,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.91","Back","16.6","33.7",NA,"6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Leicester","Southampton",2,"James Justin","DR",TRUE,0,0,-78.6744749933374,"J. Justin",16,1,"Southampton",16
17,14,0,29,18,80.85,64.056,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,332402,77.07,59.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483333333333333,2809329619,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.00","Left","5.8","73.4",NA,"87.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.02756312,0.02122129,-0.00634183,"Southampton","Leicester",3,"Ryan Manning","DML",TRUE,0.644666090943034,0,-130.537181527959,"R. Manning",17,1,"Southampton",17
18,15,0,31,18,77.07,59.636,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,422135,67.83,50.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516666666666667,2809329667,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.90","Center","12.7","64.6",NA,"74.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.02756312,0.01870347,-0.00885965,"Southampton","Leicester",20,"Kamaldeen Sulemana","AMC",TRUE,-2.90510510933267,0,-136.488362931357,"K. Sulemana",18,1,"Southampton",18
19,16,0,33,18,65.52,50.864,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,404616,57.12,44.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2809329723,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.82","Center","10.8","54.4",NA,"64.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01935132,0.01685596,-0.00249536,"Southampton","Leicester",26,"Lesley Ugochukwu","MC",TRUE,-6.00935665957405,0,-141.290317298624,"L. Ugochukwu",19,1,"Southampton",19
20,17,0,35,18,55.65,43.724,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,136742,51.135,28.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,2809329817,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.43","Back","16.1","48.7",NA,"41.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01685596,0.01484598,-0.00200998,"Southampton","Leicester",35,"Jan Bednarek","DC",TRUE,-3.87533134167944,0,-106.236361095335,"J. Bednarek",20,1,"Southampton",20
21,17.5,0,36.5,18,51.135,28.22,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,384061,50.085,22.712,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,0.608333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01689528,0.01429128,-0.002604,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,0,-1.88891975102167,-100.792901698639,"T. Harwood-Bellis",21,1,"Southampton",21
22,18,0,38,18,50.085,22.712,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,384061,59.535,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633333333333333,2809329875,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.20","Right","20.3","56.7",NA,"7.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01429128,0.01473596,0.000444679999999999,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,2.00721210448844,0,-62.2375132999137,"T. Harwood-Bellis",22,1,"Southampton",22
23,19,0,40,18,59.535,4.76,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,313672,63.105,8.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,2809329903,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.87","Right","5.5","60.1",NA,"13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0174506,0.01870347,0.00125287,"Southampton","Leicester",2,"Kyle Walker-Peters","DMR",TRUE,5.25642826955519,0,49.7429348685294,"K. Walker-Peters",23,1,"Southampton",23
24,20,0,40,18,63.105,9.18,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,447231,79.065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,2809329989,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.72","Right","18.9","75.3",NA,"0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",18,"Mateus Fernandes","AMC",TRUE,5.9327934333994,0,-29.9069950343391,"M. Fernandes",24,1,"Southampton",24
25,9,0,58,14,28.455,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 38, 215)",TRUE,396317,25.83,61.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966666666666667,2809330495,0,213,56,212,140,NA,141,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.38","Back","8.0","24.6",NA,"90.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.00977659,0.00844854,-0.00132805,"Leicester","Southampton",33,"Luke Thomas","DL",TRUE,-0.0668546133662886,0,-112.114206240273,"L. Thomas",25,2,"Leicester",25
26,10,0,59,14,26.145,62.356,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,327683,24.78,66.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983333333333333,2809330541,0,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.92","Back","4.0","23.6",NA,"97.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.00977659,0.00844854,-0.00132805,"Leicester","Southampton",6,"Wilfred Ndidi","DMC",TRUE,-2.60414416359501,0,110.050730264603,"W. Ndidi",26,2,"Leicester",26
