"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_Chipped","type_value_Longball","type_value_HighClaim","type_value_KeeperThrow","type_value_Throughball","type_value_Cross","type_value_RightFoot","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Head","type_value_GoalKick","type_value_HeadPass","type_value_MissLeft","type_value_MissRight","type_value_LeftFoot","type_value_CornerTaken","type_value_LayOff","type_value_Foul","type_value_FreekickTaken","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_FirstTouch","type_value_GoalMouthZ","type_value_FromCorner","type_value_BoxCentre","type_value_RelatedEventId","type_value_Assisted","type_value_GoalMouthY","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_ThrowIn","type_value_BlockedX","type_value_RegularPlay","type_value_BlockedY","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighRight","type_value_BigChance","type_value_OtherBodyPart","type_value_BlockedCross","type_value_OverRun","type_value_Blocked","type_value_LowCentre","type_value_OutfielderBlock","type_value_LastMan","type_value_Yellow","type_value_TeamPlayerFormation","type_value_PlayerPosition","type_value_JerseyNumber","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_MissHigh","type_value_DivingSave","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_LeadingToAttempt","type_value_HighCentre","type_value_BoxLeft","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_HighLeft","type_value_FastBreak","type_value_KeeperSaveObox","type_value_FormationSlot","type_value_OneOnOne","type_value_BoxRight","type_value_ParriedSafe","type_value_Feet","type_value_SixYardBlock","type_value_SmallBoxLeft","type_value_SmallBoxCentre","type_value_LowRight","type_value_KeeperSaveInSixYard","type_value_Volley","value_StandingSave","value_PassEndY","value_Angle","value_Zone","value_Length","value_PassEndX","value_Chipped","value_Longball","value_HighClaim","value_KeeperThrow","value_Throughball","value_Cross","value_RightFoot","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Head","value_GoalKick","value_HeadPass","value_MissLeft","value_MissRight","value_LeftFoot","value_CornerTaken","value_LayOff","value_Foul","value_FreekickTaken","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_FirstTouch","value_GoalMouthZ","value_FromCorner","value_BoxCentre","value_RelatedEventId","value_Assisted","value_GoalMouthY","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_ThrowIn","value_BlockedX","value_RegularPlay","value_BlockedY","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighRight","value_BigChance","value_OtherBodyPart","value_BlockedCross","value_OverRun","value_Blocked","value_LowCentre","value_OutfielderBlock","value_LastMan","value_Yellow","value_TeamPlayerFormation","value_PlayerPosition","value_JerseyNumber","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","value_MissHigh","value_DivingSave","value_IndividualPlay","value_OutOfBoxCentre","value_LeadingToAttempt","value_HighCentre","value_BoxLeft","value_Hands","value_KeeperSaveInTheBox","value_HighLeft","value_FastBreak","value_KeeperSaveObox","value_FormationSlot","value_OneOnOne","value_BoxRight","value_ParriedSafe","value_Feet","value_SixYardBlock","value_SmallBoxLeft","value_SmallBoxCentre","value_LowRight","value_KeeperSaveInSixYard","value_Volley","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,8,0,15,24,29.4,34,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,331790,23.52,21.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,2809194407,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.3","4.28","Back","14.0","22.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01132376,0.01001304,-0.00131072,"Aston Villa","Fulham",44,"Boubacar Kamara","DMC",TRUE,-6.86627829604051,0,-114.816272594838,"B. Kamara",11,2,"Aston Villa",11
12,8.5,0,16.5,24,23.52,21.284,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,301440,27.615,18.428,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01001304,0.01110462,0.00109158,"Aston Villa","Fulham",4,"Ezri Konsa","DC",TRUE,0,3.53006728360339,-34.8933025506987,"E. Konsa",12,2,"Aston Villa",12
13,9,0,18,24,27.615,18.428,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,301440,46.305,2.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2809194497,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.8","5.58","Back","24.5","44.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01110462,0.01248344,0.00137882,"Aston Villa","Fulham",4,"Ezri Konsa","DC",TRUE,12.3624317821726,0,-40.2888131249474,"E. Konsa",13,2,"Aston Villa",13
14,9.5,0,20.5,24,46.305,2.584,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,322043,61.425,3.196,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,0.341666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01248344,0.0174506,0.00496716,"Aston Villa","Fulham",2,"Matty Cash","DR",TRUE,0,13.2102426064612,2.31784964290302,"M. Cash",14,2,"Aston Villa",14
15,10,0,23,24,61.425,3.196,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,322043,50.4,11.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383333333333333,2809194567,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.4","2.52","Back","13.6","48.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.0174506,0.0138454,-0.0036052,"Aston Villa","Fulham",2,"Matty Cash","DR",TRUE,-5.82422481384524,0,144.184553386917,"M. Cash",15,2,"Aston Villa",15
16,10.5,0,24.5,24,50.4,11.152,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,331790,47.88,13.668,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0.408333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.0138454,0.0138454,0,"Aston Villa","Fulham",44,"Boubacar Kamara","DMC",TRUE,0,-1.44296199527773,135.045508949535,"B. Kamara",16,2,"Aston Villa",16
17,11,0,26,24,47.88,13.668,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,331790,35.28,38.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433333333333333,2809194751,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56.7","2.04","Back","27.9","33.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.0138454,0.01262646,-0.00121894,"Aston Villa","Fulham",44,"Boubacar Kamara","DMC",TRUE,-9.23797868755107,0,116.851637911185,"B. Kamara",17,2,"Aston Villa",17
18,11.5,0,30.5,24,35.28,38.556,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,344259,37.905,52.972,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,0.508333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01262646,0.01214719,-0.00047927,"Aston Villa","Fulham",14,"Pau Torres","DC",TRUE,0,0.142983701804923,79.6801149020635,"P. Torres",18,2,"Aston Villa",18
19,12,0,35,24,37.905,52.972,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,344259,43.89,64.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,2809194805,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95.4","1.10","Back","13.3","41.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01214719,0.01248344,0.00033625,"Aston Villa","Fulham",14,"Pau Torres","DC",TRUE,1.26030756034196,0,63.3002938898418,"P. Torres",19,2,"Aston Villa",19
20,12.5,0,36.5,24,43.89,64.872,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,384134,39.9,62.152,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0.608333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01248344,0.01126267,-0.00122077,"Aston Villa","Fulham",22,"Ian Maatsen","DL",TRUE,0,-2.46092489927085,-145.717579064119,"I. Maatsen",20,2,"Aston Villa",20
21,13,0,38,24,39.9,62.152,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,384134,24.255,47.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633333333333333,2809194973,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70.3","3.88","Back","21.2","23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01126267,0.01001304,-0.00124963,"Aston Villa","Fulham",22,"Ian Maatsen","DL",TRUE,-10.9901182733197,0,-137.476122980409,"I. Maatsen",21,2,"Aston Villa",21
22,13.5,0,43,24,24.255,47.804,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,344259,30.765,41.548,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.716666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01001304,0.01132376,0.00131072,"Aston Villa","Fulham",14,"Pau Torres","DC",TRUE,0,7.29871130842911,-43.8601591691014,"P. Torres",22,2,"Aston Villa",22
23,14,0,48,24,30.765,41.548,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,344259,28.665,21.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2809195045,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.9","4.61","Back","20.0","27.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01132376,0.01110462,-0.00021914,"Aston Villa","Fulham",14,"Pau Torres","DC",TRUE,-2.70314118994145,0,-96.0372434993762,"P. Torres",23,2,"Aston Villa",23
24,14.5,0,49.5,24,28.665,21.692,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,301440,33.39,18.768,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01110462,0.01110462,0,"Aston Villa","Fulham",4,"Ezri Konsa","DC",TRUE,0,4.10882258371515,-31.7507126870966,"E. Konsa",24,2,"Aston Villa",24
25,15,0,51,24,33.39,18.768,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,301440,42,25.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,2809195137,0,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.7","0.67","Back","11.0","40.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01110462,0.01262646,0.00152184,"Aston Villa","Fulham",4,"Ezri Konsa","DC",TRUE,9.65927621272194,0,38.5785630524349,"E. Konsa",25,2,"Aston Villa",25
26,15.5,0,53,24,42,25.636,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,331790,48.3,17.408,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,0.883333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01262646,0.01429128,0.00166482,"Aston Villa","Fulham",44,"Boubacar Kamara","DMC",TRUE,0,4.47500194837905,-52.5595078037106,"B. Kamara",26,2,"Aston Villa",26
