"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Zone","type_value_StandingSave","type_value_PassEndY","type_value_Angle","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_OtherBodyPart","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_IntentionalAssist","type_value_LeftFoot","type_value_Cross","type_value_ShotAssist","type_value_KeyPass","type_value_BoxCentre","type_value_LowCentre","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_RegularPlay","type_value_GoalMouthY","type_value_FirstTouch","type_value_Assisted","type_value_BlockedY","type_value_BlockedX","type_value_Head","type_value_DivingSave","type_value_Collected","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_GoalKick","type_value_LayOff","type_value_RightFoot","type_value_HighClaim","type_value_KeeperThrow","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_Foul","type_value_FreekickTaken","type_value_Yellow","type_value_FromCorner","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_SmallBoxRight","type_value_BigChance","type_value_LowLeft","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Blocked","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_Throughball","type_value_BoxRight","type_value_HighRight","type_value_MissHigh","type_value_OverRun","type_value_LowRight","type_value_ParriedSafe","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_LeadingToAttempt","type_value_Volley","type_value_SixYardBlock","type_value_SmallBoxLeft","type_value_DeepBoxRight","type_value_FastBreak","type_value_Feet","type_value_HighCentre","value_Length","value_Zone","value_StandingSave","value_PassEndY","value_Angle","value_PassEndX","value_Longball","value_HeadPass","value_Chipped","value_OtherBodyPart","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_IntentionalAssist","value_LeftFoot","value_Cross","value_ShotAssist","value_KeyPass","value_BoxCentre","value_LowCentre","value_RelatedEventId","value_GoalMouthZ","value_RegularPlay","value_GoalMouthY","value_FirstTouch","value_Assisted","value_BlockedY","value_BlockedX","value_Head","value_DivingSave","value_Collected","value_Hands","value_KeeperSaveInTheBox","value_GoalKick","value_LayOff","value_RightFoot","value_HighClaim","value_KeeperThrow","value_BlockedCross","value_MissLeft","value_MissRight","value_CornerTaken","value_Foul","value_FreekickTaken","value_Yellow","value_FromCorner","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_SmallBoxRight","value_BigChance","value_LowLeft","value_OutOfBoxCentre","value_IndividualPlay","value_Blocked","value_OutfielderBlock","value_ThrowinSetPiece","value_Throughball","value_BoxRight","value_HighRight","value_MissHigh","value_OverRun","value_LowRight","value_ParriedSafe","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_LeadingToAttempt","value_Volley","value_SixYardBlock","value_SmallBoxLeft","value_DeepBoxRight","value_FastBreak","value_Feet","value_HighCentre","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,11,0,29,165,74.76,30.464,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,401254,74.76,30.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483333333333333,2812536533,0,NA,56,178,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",19,"Liam Delap","FW",TRUE,0,0,0,"L. Delap",11,1,"Ipswich",11
12,12,0,35,165,82.11,22.984,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,256129,82.11,22.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,2812536593,0,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",10,"Conor Chaplin","AMC",TRUE,0,0,0,"C. Chaplin",12,1,"Ipswich",12
13,8,0,35,189,22.89,45.016,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,444304,22.89,45.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,2812536627,0,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",18,"Yehor Yarmoliuk","DMC",TRUE,0,0,0,"Y. Yarmoliuk",13,2,"Brentford",13
14,14,0,35,165,76.755,21.692,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,256129,76.755,21.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,2812536929,0,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",10,"Conor Chaplin","AMC",TRUE,0,0,0,"C. Chaplin",14,2,"Brentford",14
15,10,0,37,189,29.085,41.82,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,444304,33.81,53.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616666666666667,2812536717,0,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.2","Back",NA,"78.1","1.17","32.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01132376,0.0105949,-0.00072886,"Brentford","Ipswich",18,"Yehor Yarmoliuk","DMC",TRUE,2.60692541395699,0,67.2864916287405,"Y. Yarmoliuk",15,2,"Brentford",15
16,10.5,0,39.5,189,33.81,53.108,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,407260,42,65.008,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0.658333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.0105949,0.01126267,0.00066777,"Brentford","Ipswich",7,"Kevin Schade","AML",TRUE,0,3.49228949931751,55.4628791711761,"K. Schade",16,2,"Brentford",16
17,11,0,42,189,42,65.008,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,407260,42,65.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2812536721,0,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",7,"Kevin Schade","AML",TRUE,0,0,0,"K. Schade",17,2,"Brentford",17
18,15,0,57,165,50.925,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 37, 216)",TRUE,299271,68.985,1.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,2812537037,0,212,56,NA,141,213,140,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.2","Right",NA,"2.2","0.13","65.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01248344,0.0174506,0.00496716,"Ipswich","Brentford",40,"Axel Tuanzebe","DR",TRUE,15.3618895471227,0,4.73528472477423,"A. Tuanzebe",18,2,"Brentford",18
19,16,1,2,165,65.1,3.128,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,430908,65.1,3.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03333333333333,2812537041,1,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",20,"Omari Hutchinson","AMR",TRUE,0,0,0,"O. Hutchinson",19,2,"Brentford",19
20,13,1,2,189,39.9,64.872,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,444304,39.9,64.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03333333333333,2812537045,1,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",18,"Yehor Yarmoliuk","DMC",TRUE,0,0,0,"Y. Yarmoliuk",20,2,"Brentford",20
21,13.5,1,3,189,39.9,64.872,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,444304,53.97,63.376,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01126267,0.01473596,0.00347329,"Brentford","Ipswich",18,"Yehor Yarmoliuk","DMC",TRUE,0,13.16789829238,-6.0692008191593,"Y. Yarmoliuk",21,2,"Brentford",21
22,16,1,4,189,53.97,63.376,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,444304,65.835,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,2812537135,1,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.2","Left",NA,"81.8","5.70","62.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01473596,0.01870347,0.00396751,"Brentford","Ipswich",18,"Yehor Yarmoliuk","DMC",TRUE,14.1432570839308,0,-33.1586007541096,"Y. Yarmoliuk",22,2,"Brentford",22
23,17,1,5,189,60.585,54.604,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,296240,70.14,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08333333333333,2812537147,1,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.0","Left",NA,"100.0","0.97","66.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",11,"Yoane Wissa","FW",TRUE,0.266212968895253,0,54.5007765605479,"Y. Wissa",23,2,"Brentford",23
24,18,1,9,165,29.715,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 37, 215)",TRUE,299271,15.12,18.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,2812537267,1,212,56,NA,141,213,140,1,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.8","Back",NA,"27.9","2.20","14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00977659,0.00977745,8.60000000000097e-07,"Ipswich","Brentford",40,"Axel Tuanzebe","DR",TRUE,-8.52120199686911,0,127.570781196786,"A. Tuanzebe",24,3,"Ipswich",24
25,19,1,13,165,15.12,18.972,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,362826,12.915,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21666666666667,2812537305,1,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.0","Back",NA,"67.5","1.65","12.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00977745,0.00977745,0,"Ipswich","Brentford",26,"Dara O'Shea","DC",TRUE,-1.72303934008433,0,94.6812223020944,"D. O'Shea",25,3,"Ipswich",25
26,20,1,16,165,12.915,45.9,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,231118,18.795,59.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26666666666667,2812537351,1,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.9","Back",NA,"87.7","1.17","17.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00977745,0.00844854,-0.00132891,"Ipswich","Brentford",15,"Cameron Burgess","DC",TRUE,2.91460082337829,0,66.8255781208209,"C. Burgess",26,3,"Ipswich",26
