"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_Zone","type_value_Length","type_value_Chipped","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_Longball","type_value_Cross","type_value_LeftFoot","type_value_HighClaim","type_value_Head","type_value_ThrowIn","type_value_LayOff","type_value_Foul","type_value_FreekickTaken","type_value_RightFoot","type_value_KeeperThrow","type_value_DivingSave","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LeadingToAttempt","type_value_GoalMouthZ","type_value_LowRight","type_value_IndividualPlay","type_value_RegularPlay","type_value_BlockedX","type_value_BlockedY","type_value_GoalMouthY","type_value_BoxLeft","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_AerialFoul","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_RelatedEventId","type_value_OutOfBoxCentre","type_value_Blocked","type_value_LowCentre","type_value_Assisted","type_value_FirstTouch","type_value_OutfielderBlock","type_value_OtherBodyPart","type_value_OverRun","type_value_GoalKick","type_value_FastBreak","type_value_DeepBoxLeft","type_value_HighRight","type_value_BoxCentre","type_value_HighLeft","type_value_Yellow","type_value_LowLeft","type_value_KeeperSaveObox","type_value_MissHigh","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_SixYardBlock","type_value_OutOfBoxDeepLeft","type_value_DirectFreekick","type_value_SetPiece","type_value_SmallBoxLeft","type_value_BlockedCross","type_value_Feet","type_value_ParriedDanger","type_value_Penalty","type_value_KeeperMissed","type_value_BigChance","type_value_BigChanceCreated","type_value_BoxRight","type_value_HighCentre","type_value_ParriedSafe","value_PassEndX","value_Angle","value_PassEndY","value_StandingSave","value_Zone","value_Length","value_Chipped","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_Longball","value_Cross","value_LeftFoot","value_HighClaim","value_Head","value_ThrowIn","value_LayOff","value_Foul","value_FreekickTaken","value_RightFoot","value_KeeperThrow","value_DivingSave","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LeadingToAttempt","value_GoalMouthZ","value_LowRight","value_IndividualPlay","value_RegularPlay","value_BlockedX","value_BlockedY","value_GoalMouthY","value_BoxLeft","value_Hands","value_KeeperSaveInTheBox","value_MissLeft","value_MissRight","value_CornerTaken","value_AerialFoul","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_RelatedEventId","value_OutOfBoxCentre","value_Blocked","value_LowCentre","value_Assisted","value_FirstTouch","value_OutfielderBlock","value_OtherBodyPart","value_OverRun","value_GoalKick","value_FastBreak","value_DeepBoxLeft","value_HighRight","value_BoxCentre","value_HighLeft","value_Yellow","value_LowLeft","value_KeeperSaveObox","value_MissHigh","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_CaptainPlayerId","value_TeamFormation","value_TeamPlayerFormation","value_InvolvedPlayers","value_SixYardBlock","value_OutOfBoxDeepLeft","value_DirectFreekick","value_SetPiece","value_SmallBoxLeft","value_BlockedCross","value_Feet","value_ParriedDanger","value_Penalty","value_KeeperMissed","value_BigChance","value_BigChanceCreated","value_BoxRight","value_HighCentre","value_ParriedSafe","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,12,0,18,23,10.815,50.932,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,82277,27.51,64.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2810209911,0,140,213,141,178,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.2","0.69","95.2",NA,"Back","21.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,0.00977745,0.00977659,-8.60000000000097e-07,"Newcastle","Brighton",33,"Dan Burn","DC",TRUE,12.3317910957578,0,39.5851126231501,"D. Burn",11,1,"Newcastle",11
12,13,0,22,23,27.405,61.812,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,415174,26.145,55.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366666666666667,2810209943,0,140,213,141,178,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.9","4.52","81.6",NA,"Back","6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,0.00977659,0.0105949,0.000818310000000001,"Newcastle","Brighton",21,"Tino Livramento","DL",TRUE,0.698384997893129,0,-101.268110744577,"T. Livramento",12,1,"Newcastle",12
13,14,0,23,23,26.145,55.488,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 124, 36, 37, 216, 218)",TRUE,343501,46.095,65.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383333333333333,2810210013,0,140,213,141,178,56,212,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.9","0.47","96.6",NA,"Back","22.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Newcastle","Brighton",8,"Sandro Tonali","MC",TRUE,14.8428891901208,0,27.0796700881952,"S. Tonali",13,1,"Newcastle",13
14,399,0,27,211,60.375,16.592,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,445059,60.375,16.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,2810296877,0,NA,NA,NA,NA,56,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Brighton","Newcastle",27,"Mats Wieffer","DR",TRUE,0,0,0,"M. Wieffer",14,1,"Newcastle",14
15,442,0,27,23,44.625,51.408,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,342563,44.625,51.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,2810296793,0,NA,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Newcastle","Brighton",28,"Joe Willock","MC",TRUE,0,0,0,"J. Willock",15,1,"Newcastle",15
16,4,0,27,211,57.855,4.42,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 216, 218)",TRUE,445059,64.68,9.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,2810210043,0,140,213,141,NA,56,212,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.6","0.68","14.6",NA,"Right","8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Brighton","Newcastle",27,"Mats Wieffer","DR",TRUE,8.69716386932166,0,38.9046736023891,"M. Wieffer",16,2,"Brighton",16
17,15,0,28,23,45.255,63.24,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 216, 218)",TRUE,343501,62.265,61.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,2810210049,0,140,213,141,178,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.3","6.19","90.7",NA,"Left","17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Newcastle","Brighton",8,"Sandro Tonali","MC",TRUE,15.6024268514023,0,-5.25334204525389,"S. Tonali",17,2,"Brighton",17
18,6,0,30,211,43.26,10.472,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 36, 37, 216, 218)",TRUE,365402,63.105,28.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2810210133,0,140,213,141,178,56,212,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.1","0.73","41.5",NA,"Center","26.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,0.01214719,0.0199707,0.00782351,"Brighton","Newcastle",29,"Jan Paul van Hecke","DC",TRUE,23.7792948578653,0,41.8072549881957,"J. P. van Hecke",18,2,"Brighton",18
19,6.5,0,31,211,63.105,28.22,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,443004,59.01,17.408,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,0.516666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,0.0199707,0.01685596,-0.00311474,"Brighton","Newcastle",11,"Simon Adingra","AML",TRUE,0,-6.59962057617918,-110.743973728011,"S. Adingra",19,2,"Brighton",19
20,7,0,32,211,59.01,17.408,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,443004,59.01,17.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,2810210141,0,NA,NA,NA,NA,56,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Brighton","Newcastle",11,"Simon Adingra","AML",TRUE,0,0,0,"S. Adingra",20,2,"Brighton",20
21,16,0,32,23,45.99,50.592,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,83078,45.99,50.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,2810210121,0,NA,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Newcastle","Brighton",2,"Kieran Trippier","DR",TRUE,0,0,0,"K. Trippier",21,2,"Brighton",21
22,8,0,32,211,64.785,30.872,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 217, 218)",TRUE,443004,72.555,32.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,2810210165,0,140,213,141,NA,56,212,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.1","0.17","47.4",NA,"Center","7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Brighton","Newcastle",11,"Simon Adingra","AML",TRUE,7.84333206941251,0,9.92803421105652,"S. Adingra",22,2,"Brighton",22
23,17,0,33,23,34.86,38.284,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,82726,30.66,50.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2810210203,0,140,213,141,178,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.2","1.90","74.2",NA,"Back","12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,0.01132376,0.01110462,-0.00021914,"Newcastle","Brighton",5,"Fabian Schar","DC",TRUE,-5.86887234480812,0,109.037210598463,"F. Schar",23,2,"Brighton",23
24,18,0,35,23,30.66,50.456,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 139, 36, 37, 215, 218)",TRUE,82277,34.755,53.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,2810210209,0,140,213,141,178,56,212,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.1","0.70","79.3",NA,"Back","5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Newcastle","Brighton",33,"Dan Burn","DC",TRUE,3.12365089405718,0,40.2608107267403,"D. Burn",24,2,"Brighton",24
25,9,0,37,211,70.455,10.54,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,484175,70.455,10.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616666666666667,2810210275,0,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Brighton","Newcastle",17,"Yankuba Minteh","AMR",TRUE,0,0,0,"Y. Minteh",25,2,"Brighton",25
26,21,0,44,23,63.525,65.484,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 216, 218)",TRUE,343501,64.785,64.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733333333333333,2810210397,0,140,213,141,178,56,212,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.7","5.44","94.2",NA,"Left","1.9",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 22:30:27",31580,"American Express Stadium","Craig Pawson","1 : 1",211,23,NA,NA,NA,"Newcastle","Brighton",8,"Sandro Tonali","MC",TRUE,1.86560632282233,0,-48.5763343749972,"S. Tonali",26,2,"Brighton",26
