"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_StandingSave","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Head","type_value_ThrowIn","type_value_GoalMouthZ","type_value_BoxCentre","type_value_GoalMouthY","type_value_ThrowinSetPiece","type_value_BlockedX","type_value_LeftFoot","type_value_FirstTouch","type_value_BlockedY","type_value_Blocked","type_value_LowCentre","type_value_Volley","type_value_OtherBodyPart","type_value_OutfielderBlock","type_value_LayOff","type_value_Chipped","type_value_HeadPass","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RightFoot","type_value_IndividualPlay","type_value_BoxRight","type_value_RegularPlay","type_value_RelatedEventId","type_value_GoalKick","type_value_MissHigh","type_value_Foul","type_value_FreekickTaken","type_value_Cross","type_value_LastMan","type_value_IntentionalAssist","type_value_SetPiece","type_value_MissLeft","type_value_BlockedCross","type_value_HighCentre","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_OverRun","type_value_HighClaim","type_value_KeeperThrow","type_value_BoxLeft","type_value_DivingSave","type_value_ParriedDanger","type_value_LowRight","type_value_OutOfBoxCentre","type_value_LowLeft","type_value_Collected","type_value_IndirectFreekickTaken","type_value_Obstruction","type_value_Yellow","type_value_KeeperSaveObox","type_value_PlayerCaughtOffside","type_value_LeadingToGoal","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighRight","type_value_MissRight","type_value_CornerTaken","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_FastBreak","type_value_SmallBoxRight","type_value_SixYardBlock","type_value_FromCorner","type_value_LeadingToAttempt","value_Length","value_StandingSave","value_Zone","value_Angle","value_PassEndY","value_PassEndX","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Head","value_ThrowIn","value_GoalMouthZ","value_BoxCentre","value_GoalMouthY","value_ThrowinSetPiece","value_BlockedX","value_LeftFoot","value_FirstTouch","value_BlockedY","value_Blocked","value_LowCentre","value_Volley","value_OtherBodyPart","value_OutfielderBlock","value_LayOff","value_Chipped","value_HeadPass","value_ShotAssist","value_KeyPass","value_Assisted","value_RightFoot","value_IndividualPlay","value_BoxRight","value_RegularPlay","value_RelatedEventId","value_GoalKick","value_MissHigh","value_Foul","value_FreekickTaken","value_Cross","value_LastMan","value_IntentionalAssist","value_SetPiece","value_MissLeft","value_BlockedCross","value_HighCentre","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_OverRun","value_HighClaim","value_KeeperThrow","value_BoxLeft","value_DivingSave","value_ParriedDanger","value_LowRight","value_OutOfBoxCentre","value_LowLeft","value_Collected","value_IndirectFreekickTaken","value_Obstruction","value_Yellow","value_KeeperSaveObox","value_PlayerCaughtOffside","value_LeadingToGoal","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighRight","value_MissRight","value_CornerTaken","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_FastBreak","value_SmallBoxRight","value_SixYardBlock","value_FromCorner","value_LeadingToAttempt","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,75,0,32,29,11.55,34,"FirstHalf","Save","Successful",NA,NA,NA,"c(91, 58)",TRUE,322596,11.55,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,2818882505,0,NA,178,56,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",20,"Jarrod Bowen","FW",TRUE,0,0,0,"J. Bowen",11,2,"West Ham",11
12,75.5,0,33,29,11.55,34,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,322696,16.695,44.676,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01082722,0.00977745,-0.00104977,"West Ham","Ipswich",19,"Edson Alvarez","DMC",TRUE,0,4.50198146670157,64.2695567638856,"E. Alvarez",12,2,"West Ham",12
13,9,0,34,29,16.695,44.676,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 216)",TRUE,322696,38.85,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566666666666667,2818877307,0,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.5",NA,"Back","0.82","100.0","37.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",19,"Edson Alvarez","DMC",TRUE,0,0,46.4724163029127,"E. Alvarez",13,2,"West Ham",13
14,10,0,48,165,61.95,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 37, 216)",TRUE,299271,67.935,6.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2818877487,0,212,NA,56,213,141,140,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.4",NA,"Right","0.88","9.1","64.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0174506,0.0174506,0,"Ipswich","West Ham",40,"Axel Tuanzebe","DR",TRUE,8.51790862765537,0,45.95539022703,"A. Tuanzebe",14,3,"Ipswich",14
15,11,0,49,165,67.935,6.188,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 38, 216, 218)",TRUE,256129,60.795,1.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816666666666667,2818877499,0,212,NA,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.3",NA,"Right","3.67","2.9","57.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",10,"Conor Chaplin","AMC",TRUE,-8.24902837057769,0,-149.439160732628,"C. Chaplin",15,3,"Ipswich",15
16,11,0,49,29,39.375,66.3,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,143595,39.375,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816666666666667,2818877563,0,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",28,"Tomas Soucek","MC",TRUE,0,0,0,"T. Soucek",16,3,"Ipswich",16
17,13,0,56,165,57.12,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 37, 216)",TRUE,299271,55.65,9.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,2818877651,0,212,NA,56,213,141,140,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.0",NA,"Right","1.72","13.5","53.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01473596,0.01611813,0.00138217,"Ipswich","West Ham",40,"Axel Tuanzebe","DR",TRUE,3.48390714423849,0,99.0975794672412,"A. Tuanzebe",17,3,"Ipswich",17
18,13.5,0,57.5,165,55.65,9.18,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,404108,53.13,17.68,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.958333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01611813,0.01685596,0.000737829999999998,"Ipswich","West Ham",12,"Jens Cajuste","DMC",TRUE,0,0.863148695319509,106.513541190939,"J. Cajuste",18,3,"Ipswich",18
19,14,0,59,165,53.13,17.68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,404108,38.955,37.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983333333333333,2818877729,0,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.6",NA,"Back","2.19","55.5","37.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01685596,0.01262646,-0.0042295,"Ipswich","West Ham",12,"Jens Cajuste","DMC",TRUE,-11.7739828419558,0,125.246178080424,"J. Cajuste",19,3,"Ipswich",19
20,14.5,1,1,165,38.955,37.74,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,381161,41.16,42.908,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,1.01666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01262646,0.01269174,6.52799999999992e-05,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,0,1.6923109353524,66.8937981979959,"J. Greaves",20,3,"Ipswich",20
21,15,1,3,165,41.16,42.908,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,381161,50.4,63.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,2818877777,1,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.5",NA,"Back","1.15","93.2","48.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01269174,0.01248344,-0.0002083,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,2.45761671422427,0,65.7038515667457,"J. Greaves",21,3,"Ipswich",21
22,15.5,1,4.5,165,50.4,63.376,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,366211,47.67,61.744,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01248344,0.01248344,0,"Ipswich","West Ham",3,"Leif Davis","DL",TRUE,0,-1.6894503007592,-149.128925010371,"L. Davis",22,3,"Ipswich",22
23,16,1,6,165,47.67,61.744,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,366211,33.075,51.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,2818877817,1,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.7",NA,"Back","3.74","76.1","31.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01248344,0.0105949,-0.00188854,"Ipswich","West Ham",3,"Leif Davis","DL",TRUE,-10.3920348345492,0,-145.593065167425,"L. Davis",23,3,"Ipswich",23
24,16.5,1,7.5,165,33.075,51.748,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,381161,28.98,48.96,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,1.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0105949,0.01110462,0.00050972,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,0,-3.3956425898716,-145.751780619659,"J. Greaves",24,3,"Ipswich",24
25,17,1,9,165,28.98,48.96,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,381161,12.495,32.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,2818877891,1,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.3",NA,"Back","3.93","47.8","11.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01110462,0.01082722,-0.000277400000000001,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,-15.0390861556532,0,-135.050441005938,"J. Greaves",25,3,"Ipswich",25
26,17.5,1,12,165,12.495,32.504,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,140906,17.01,35.02,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01082722,0.01082722,0,"Ipswich","West Ham",28,"Christian Walton","GK",TRUE,0,4.52118410221745,29.128895305896,"C. Walton",26,3,"Ipswich",26
