"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_PassEndY","type_value_PassEndX","type_value_Length","type_value_Angle","type_value_Zone","type_value_Chipped","type_value_Longball","type_value_Head","type_value_ThrowIn","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_GoalKick","type_value_HeadPass","type_value_OtherBodyPart","type_value_LeftFoot","type_value_Cross","type_value_KeeperThrow","type_value_Foul","type_value_FreekickTaken","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LayOff","type_value_RightFoot","type_value_MissLeft","type_value_CornerTaken","type_value_Throughball","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_BoxLeft","type_value_MissRight","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_Assisted","type_value_RegularPlay","type_value_FirstTouch","type_value_RelatedEventId","type_value_Volley","type_value_BoxCentre","type_value_MissHigh","type_value_BigChanceCreated","type_value_BigChance","type_value_LeadingToAttempt","type_value_LowCentre","type_value_BlockedY","type_value_BlockedX","type_value_DivingSave","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_LastMan","type_value_IntentionalGoalAssist","type_value_IndividualPlay","type_value_OneOnOne","type_value_BoxRight","type_value_Blocked","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_FromCorner","type_value_LowRight","type_value_BlockedCross","type_value_HighCentre","type_value_Yellow","type_value_HighRight","type_value_Collected","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_ThrowinSetPiece","type_value_LowLeft","type_value_SmallBoxCentre","type_value_OverRun","type_value_DirectFreekick","value_StandingSave","value_PassEndY","value_PassEndX","value_Length","value_Angle","value_Zone","value_Chipped","value_Longball","value_Head","value_ThrowIn","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_GoalKick","value_HeadPass","value_OtherBodyPart","value_LeftFoot","value_Cross","value_KeeperThrow","value_Foul","value_FreekickTaken","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LayOff","value_RightFoot","value_MissLeft","value_CornerTaken","value_Throughball","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_BoxLeft","value_MissRight","value_GoalMouthY","value_GoalMouthZ","value_Assisted","value_RegularPlay","value_FirstTouch","value_RelatedEventId","value_Volley","value_BoxCentre","value_MissHigh","value_BigChanceCreated","value_BigChance","value_LeadingToAttempt","value_LowCentre","value_BlockedY","value_BlockedX","value_DivingSave","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_LastMan","value_IntentionalGoalAssist","value_IndividualPlay","value_OneOnOne","value_BoxRight","value_Blocked","value_OutOfBoxCentre","value_OutfielderBlock","value_FromCorner","value_LowRight","value_BlockedCross","value_HighCentre","value_Yellow","value_HighRight","value_Collected","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamFormation","value_TeamPlayerFormation","value_ThrowinSetPiece","value_LowLeft","value_SmallBoxCentre","value_OverRun","value_DirectFreekick","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,10,0,21,183,57.435,59.908,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,468852,68.985,59.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,2809554533,0,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87.1","65.7","11.6","6.22","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01473596,0.0174506,0.00271464,"Bournemouth","Arsenal",2,"Dean Huijsen","DC",TRUE,10.1912654511835,0,-3.36936863579258,"D. Huijsen",11,1,"Bournemouth",11
12,10.5,0,21.5,183,68.985,59.228,"FirstHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,136456,64.155,60.724,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,0.358333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.02401521,0.0174506,-0.00656461,"Bournemouth","Arsenal",4,"Lewis Cook","DMC",TRUE,0,-4.83877011728857,162.790634056078,"L. Cook",12,1,"Bournemouth",12
13,9,0,22,13,36.54,7.208,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,367185,36.54,7.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366666666666667,2809554525,0,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Arsenal","Bournemouth",7,"Bukayo Saka","FWR",TRUE,0,0,0,"B. Saka",13,1,"Bournemouth",13
14,11,0,22,183,68.46,60.792,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,136456,68.46,60.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366666666666667,2809554549,0,178,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Bournemouth","Arsenal",4,"Lewis Cook","DMC",TRUE,0,0,0,"L. Cook",14,1,"Bournemouth",14
15,11.5,0,23,183,68.46,60.792,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,136456,64.155,60.724,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,0.383333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.0174506,0.0174506,0,"Bournemouth","Arsenal",4,"Lewis Cook","DMC",TRUE,0,-3.5008641562244,-179.095054813487,"L. Cook",15,1,"Bournemouth",15
16,12,0,24,183,64.155,60.724,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,136456,47.355,59.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2809554589,0,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87.8","45.1","16.8","3.20","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.0174506,0.01248344,-0.00496716,"Bournemouth","Arsenal",4,"Lewis Cook","DMC",TRUE,-14.3053784330235,0,-176.525592632468,"L. Cook",16,1,"Bournemouth",16
17,13,0,26,183,47.25,59.024,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,468852,41.055,36.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433333333333333,2809554609,0,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.6","39.1","23.4","4.44","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.0138454,0.01262646,-0.00121894,"Bournemouth","Arsenal",2,"Dean Huijsen","DC",TRUE,-1.05327522505718,0,-105.344629534425,"D. Huijsen",17,1,"Bournemouth",17
18,13.5,0,27.5,183,41.055,36.448,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,399826,44.205,29.104,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01262646,0.01484598,0.00221952,"Bournemouth","Arsenal",27,"Illia Zabarnyi","DC",TRUE,0,3.0000150948362,-66.7844630865167,"I. Zabarnyi",18,1,"Bournemouth",18
19,14,0,29,183,44.205,29.104,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,399826,65.73,21.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483333333333333,2809554645,0,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.3","62.6","22.9","5.93","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01484598,0.01935132,0.00450534,"Bournemouth","Arsenal",27,"Illia Zabarnyi","DC",TRUE,19.714355698142,0,-19.9660068139111,"I. Zabarnyi",19,1,"Bournemouth",19
20,15,0,30,183,65.73,21.284,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,331579,69.3,3.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2809554717,0,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.6","66.0","17.8","4.91","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01935132,0.02122129,0.00186997,"Bournemouth","Arsenal",19,"Justin Kluivert","AMC",TRUE,-5.47770975687421,0,-78.4544600410459,"J. Kluivert",20,1,"Bournemouth",20
21,16,0,32,183,69.3,3.808,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,344314,57.75,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,2809554743,0,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.0","55.0","11.7","3.00","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.02122129,0.01473596,-0.00648533,"Bournemouth","Arsenal",16,"Marcus Tavernier","AMR",TRUE,-8.45565309945741,0,171.957422955646,"M. Tavernier",21,1,"Bournemouth",21
22,17,0,34,183,56.7,5.848,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,371039,40.005,16.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566666666666667,2809554771,0,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.6","38.1","19.6","2.59","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01473596,0.01214719,-0.00258877,"Bournemouth","Arsenal",22,"Julian Araujo","DR",TRUE,-11.5231594812392,0,148.576681653383,"J. Araujo",22,1,"Bournemouth",22
23,18,0,38,183,40.215,13.26,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 217, 218)",TRUE,399826,105,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633333333333333,2809554821,0,178,141,140,212,213,56,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5","100.0","66.5","6.18","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Bournemouth","Arsenal",27,"Illia Zabarnyi","DC",TRUE,40.4838474727797,0,-5.99197166076429,"I. Zabarnyi",23,1,"Bournemouth",23
24,11,1,5,13,5.25,42.84,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,424462,3.78,35.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08333333333333,2809555205,1,NA,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51.6","3.6","7.9","4.52","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.0088799,0.00941056,0.000530660000000001,"Arsenal","Bournemouth",15,"Jakub Kiwior","DC",TRUE,-1.08490603512944,0,-100.737420995239,"J. Kiwior",24,2,"Arsenal",24
25,12,1,9,13,3.78,35.088,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,276366,9.975,55.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,2809555255,1,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82.3","9.5","21.8","1.28","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.00941056,0.00878589,-0.000624670000000001,"Arsenal","Bournemouth",22,"David Raya","GK",TRUE,3.69550362194111,0,73.471625692091,"D. Raya",25,2,"Arsenal",25
26,13,1,11,13,10.08,55.964,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,424462,23.835,52.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18333333333333,2809555285,1,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.9","22.7","14.1","6.07","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.00878589,0.00942382,0.00063793,"Arsenal","Bournemouth",15,"Jakub Kiwior","DC",TRUE,14.0752152432194,0,-12.2718638265811,"J. Kiwior",26,2,"Arsenal",26
