"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_Angle","type_value_Zone","type_value_PassEndY","type_value_Length","type_value_StandingSave","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_HeadPass","type_value_Chipped","type_value_ThrowIn","type_value_Throughball","type_value_RightFoot","type_value_Cross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_KeeperThrow","type_value_LastMan","type_value_LayOff","type_value_RegularPlay","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_LowRight","type_value_BigChance","type_value_BoxCentre","type_value_GoalMouthZ","type_value_Assisted","type_value_RelatedEventId","type_value_GoalKick","type_value_HighClaim","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_LeftFoot","type_value_OtherBodyPart","type_value_FromCorner","type_value_BoxLeft","type_value_MissHigh","type_value_Foul","type_value_FirstTouch","type_value_GoalDisallowed","type_value_SmallBoxCentre","type_value_BlockedX","type_value_BlockedY","type_value_LowCentre","type_value_Feet","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_AerialFoul","type_value_Blocked","type_value_SetPiece","type_value_OutfielderBlock","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_SixYardBlock","type_value_BoxRight","type_value_OverRun","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_HighCentre","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_Volley","type_value_Yellow","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_DivingSave","type_value_OneOnOne","type_value_LowLeft","type_value_ThrowinSetPiece","type_value_ParriedDanger","type_value_Red","type_value_HighLeft","type_value_FastBreak","value_PassEndX","value_Angle","value_Zone","value_PassEndY","value_Length","value_StandingSave","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_HeadPass","value_Chipped","value_ThrowIn","value_Throughball","value_RightFoot","value_Cross","value_MissLeft","value_MissRight","value_CornerTaken","value_KeeperThrow","value_LastMan","value_LayOff","value_RegularPlay","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_GoalMouthY","value_LowRight","value_BigChance","value_BoxCentre","value_GoalMouthZ","value_Assisted","value_RelatedEventId","value_GoalKick","value_HighClaim","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_FreekickTaken","value_LeftFoot","value_OtherBodyPart","value_FromCorner","value_BoxLeft","value_MissHigh","value_Foul","value_FirstTouch","value_GoalDisallowed","value_SmallBoxCentre","value_BlockedX","value_BlockedY","value_LowCentre","value_Feet","value_ParriedSafe","value_KeeperSaveInTheBox","value_AerialFoul","value_Blocked","value_SetPiece","value_OutfielderBlock","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_SixYardBlock","value_BoxRight","value_OverRun","value_IndividualPlay","value_OutOfBoxCentre","value_HighCentre","value_Hands","value_Collected","value_KeeperSaveObox","value_Volley","value_Yellow","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_DivingSave","value_OneOnOne","value_LowLeft","value_ThrowinSetPiece","value_ParriedDanger","value_Red","value_HighLeft","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
11,10,0,19,162,42.105,2.924,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 35, 37, 215, 218)",TRUE,344166,14.49,29.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316666666666667,2818877039,0,140,213,56,141,212,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.8","2.38","Back","43.3","38.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01248344,0.01082722,-0.00165622,"Crystal Palace","Liverpool",18,"Daichi Kamada","MC",TRUE,-20.4712003011433,0,136.158775733594,"D. Kamada",11,1,"Crystal Palace",11
12,10.5,0,22.5,162,14.49,29.444,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,304008,12.18,31.688,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01082722,0.01082722,0,"Crystal Palace","Liverpool",1,"Dean Henderson","GK",TRUE,0,-2.22419458012692,135.830315486258,"D. Henderson",12,1,"Crystal Palace",12
13,11,0,26,162,12.18,31.688,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,304008,12.39,24.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433333333333333,2818877063,0,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.8","4.74","Back","36.2","7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01082722,0.00977745,-0.00104977,"Crystal Palace","Liverpool",1,"Dean Henderson","GK",TRUE,-0.235427870793828,0,-88.2991262643274,"D. Henderson",13,1,"Crystal Palace",13
14,12,0,28,162,12.39,23.12,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,401130,12.285,6.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,2818877101,0,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.7","4.71","Back","9.4","16.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.00977745,0.00779616,-0.00198129,"Crystal Palace","Liverpool",5,"Maxence Lacroix","DC",TRUE,-3.49125518435169,0,-90.3596352128701,"M. Lacroix",14,1,"Crystal Palace",14
15,12.5,0,29.5,162,12.285,6.392,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,395401,13.965,1.564,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0.491666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.00779616,0.00779616,0,"Crystal Palace","Liverpool",26,"Chris Richards","DC",TRUE,0,0.0972575131061149,-70.8136277147892,"C. Richards",15,1,"Crystal Palace",15
16,13,0,31,162,13.965,1.564,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 124, 128, 36, 38, 216, 218)",TRUE,395401,49.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516666666666667,2818877129,0,140,213,56,141,212,178,1,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.0","6.21","Back","0.0","35.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",26,"Chris Richards","DC",TRUE,31.4264743964237,0,-2.53079873153324,"C. Richards",16,1,"Crystal Palace",16
17,11,0,41,26,70.14,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 38, 216)",TRUE,115726,49.56,64.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683333333333333,2818877323,0,140,213,56,141,212,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.2","3.33","Back","95.3","21.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.02122129,0.01248344,-0.00873785,"Liverpool","Crystal Palace",26,"Andy Robertson","DL",TRUE,-14.7278541448784,0,-171.172683481701,"A. Robertson",17,2,"Liverpool",17
18,11.5,0,42,26,49.56,64.804,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,355354,45.15,62.628,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01248344,0.01248344,0,"Liverpool","Crystal Palace",17,"Curtis Jones","DMC",TRUE,0,-2.92141690756905,-153.737160935823,"C. Jones",18,2,"Liverpool",18
19,12,0,43,26,45.15,62.628,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,355354,34.965,50.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716666666666667,2818877379,0,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.3","4.02","Back","73.9","16.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01248344,0.01269174,0.0002083,"Liverpool","Crystal Palace",17,"Curtis Jones","DMC",TRUE,-5.55151642384649,0,-129.4531438563,"C. Jones",19,2,"Liverpool",19
20,12.5,0,45.5,26,34.965,50.252,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,95408,37.905,47.804,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0.758333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01269174,0.01269174,0,"Liverpool","Crystal Palace",4,"Virgil van Dijk","DC",TRUE,0,3.39566977810203,-39.7825607402842,"V. v. Dijk",20,2,"Liverpool",20
21,13,0,48,26,37.905,47.804,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,95408,43.785,55.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2818877469,0,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.7","0.91","Back","81.4","9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01269174,0.0138454,0.00115366,"Liverpool","Crystal Palace",4,"Virgil van Dijk","DC",TRUE,3.66831947154003,0,52.0808990485687,"V. v. Dijk",21,2,"Liverpool",21
22,13.5,0,51,26,43.785,55.352,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,355354,43.47,49.98,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.0138454,0.01429128,0.000445879999999999,"Liverpool","Crystal Palace",17,"Curtis Jones","DMC",TRUE,0,1.26073829026476,-93.3558316927891,"C. Jones",22,2,"Liverpool",22
23,14,0,54,26,43.47,49.98,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,355354,43.995,23.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,2818877559,0,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.9","4.73","Back","34.9","26.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01429128,0.01429128,0,"Liverpool","Crystal Palace",17,"Curtis Jones","DMC",TRUE,1.70814057544466,0,-88.8541498822324,"C. Jones",23,2,"Liverpool",23
24,14.5,0,57,26,43.995,23.732,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,345957,55.44,21.488,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01429128,0.01685596,0.00256468,"Liverpool","Crystal Palace",5,"Ibrahima Konate","DC",TRUE,0,10.7480844758691,-11.0931558529594,"I. Konate",24,2,"Liverpool",24
25,15,1,0,26,55.44,21.488,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,345957,47.88,43.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2818877605,1,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.6","1.91","Back","63.6","23.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01685596,0.01429128,-0.00256468,"Liverpool","Crystal Palace",5,"Ibrahima Konate","DC",TRUE,-6.74879970651389,0,109.158580267295,"I. Konate",25,2,"Liverpool",25
